"k_hat","m"
406,10000
410,10000
608,10000
465,10000
454,10000
519,10000
437,10000
497,10000
447,10000
507,10000
452,10000
454,10000
598,10000
532,10000
395,10000
401,10000
476,10000
506,10000
448,10000
448,10000
515,10000
531,10000
