"bound","FDP_bar","m"
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.734797130650686,10
"DKW",1,10
"DKW",1,10
"DKW",0.595245751946875,10
"DKW",0,10
"DKW",0.959094347415771,10
"DKW",1,10
"DKW",0,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.954547824847219,10
"DKW",0.953743721363645,10
"DKW",0,10
"DKW",1,10
"DKW",0,10
"DKW",0,10
"DKW",0.492202343443898,10
"DKW",1,10
"DKW",0,10
"DKW",0,10
"DKW",0.922536082648552,10
"DKW",0.719438556111721,10
"DKW",1,10
"DKW",0.55549473808788,10
"DKW",0,10
"DKW",0.951327853729349,10
"DKW",0,10
"DKW",1,10
"DKW",0.976515589159515,10
"DKW",1,10
"DKW",0,10
"DKW",1,10
"DKW",0.612788213776948,10
"DKW",1,10
"DKW",1,10
"DKW",0.701049790595221,10
"DKW",0,10
"DKW",0.707708071097063,10
"DKW",0.590439656200684,10
"DKW",0.511639095660193,10
"DKW",1,10
"DKW",1,10
"DKW",0.945896008716595,10
"DKW",0,10
"DKW",1,10
"DKW",0,10
"DKW",0,10
"DKW",1,10
"DKW",1,10
"DKW",0,10
"DKW",0,10
"DKW",0.7053339494174,10
"DKW",0,10
"DKW",0,10
"DKW",1,10
"DKW",0.911179466869464,10
"DKW",0.677107896297833,10
"DKW",1,10
"DKW",1,10
"DKW",0,10
"DKW",1,10
"DKW",0,10
"DKW",0.442644877161041,10
"DKW",1,10
"DKW",1,10
"DKW",0,10
"DKW",1,10
"DKW",0.903472161695112,10
"DKW",0.892727535452672,10
"DKW",0,10
"DKW",1,10
"DKW",0.948370526333487,10
"DKW",1,10
"DKW",1,10
"DKW",0.908282020514132,10
"DKW",1,10
"DKW",0.947206652025555,10
"DKW",0.742104438678589,10
"DKW",0,10
"DKW",0,10
"DKW",0.953360768673469,10
"DKW",0.535615341424128,10
"DKW",1,10
"DKW",0,10
"DKW",1,10
"DKW",0,10
"DKW",0.591128788735202,10
"DKW",1,10
"DKW",0.955259982338612,10
"DKW",0.926388468053213,10
"DKW",0.931343237648958,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0,10
"DKW",0,10
"DKW",0.67455749530074,100
"DKW",1,100
"DKW",0.739825350997695,100
"DKW",0.612867949311017,100
"DKW",0.560679230170921,100
"DKW",0,100
"DKW",0.686094702335014,100
"DKW",0.728481892672972,100
"DKW",0.493646836604694,100
"DKW",0.771329950090536,100
"DKW",0.737859824852497,100
"DKW",0,100
"DKW",0.505704002053948,100
"DKW",0.773150964664277,100
"DKW",1,100
"DKW",0.493657097010376,100
"DKW",1,100
"DKW",0.429780460247728,100
"DKW",0.640791689027363,100
"DKW",1,100
"DKW",0.552316546221606,100
"DKW",0.79306816634049,100
"DKW",0.42029699315115,100
"DKW",1,100
"DKW",1,100
"DKW",1,100
"DKW",1,100
"DKW",1,100
"DKW",1,100
"DKW",0.693584992728475,100
"DKW",1,100
"DKW",1,100
"DKW",0.92728650625512,100
"DKW",1,100
"DKW",0.578685256653124,100
"DKW",1,100
"DKW",1,100
"DKW",0.922163237466737,100
"DKW",0.733729869884115,100
"DKW",0.618626783703006,100
"DKW",1,100
"DKW",0.720464450812926,100
"DKW",0.493858179096382,100
"DKW",0.734692393595278,100
"DKW",0.61980152999948,100
"DKW",0.421574500810525,100
"DKW",0.588043705952408,100
"DKW",0.681685242434126,100
"DKW",0.506380184347791,100
"DKW",0.928814482715588,100
"DKW",1,100
"DKW",0.41025020841811,100
"DKW",0.597313731600536,100
"DKW",0.52261986198891,100
"DKW",0.920234205877771,100
"DKW",0.926288622887902,100
"DKW",1,100
"DKW",0.581912459577245,100
"DKW",1,100
"DKW",0.644066336799168,100
"DKW",0.494826265826355,100
"DKW",1,100
"DKW",1,100
"DKW",1,100
"DKW",0.588059578643867,100
"DKW",1,100
"DKW",0.563843471877108,100
"DKW",0.532046583659746,100
"DKW",0.84493328198792,100
"DKW",0.907577110835271,100
"DKW",0.469986972530332,100
"DKW",0.367228513814124,100
"DKW",0.514466871965531,100
"DKW",1,100
"DKW",0.535199162935229,100
"DKW",1,100
"DKW",0.691377012479946,100
"DKW",0.677247001069934,100
"DKW",0.513762547110241,100
"DKW",1,100
"DKW",0.430932529700982,100
"DKW",0.899546545734046,100
"DKW",0.78924758010504,100
"DKW",0.425001910764088,100
"DKW",1,100
"DKW",1,100
"DKW",1,100
"DKW",0.554948104867909,100
"DKW",1,100
"DKW",0.507370015756523,100
"DKW",0.931409985956274,100
"DKW",0.686912409860798,100
"DKW",0.687297895895588,100
"DKW",1,100
"DKW",0.667138200002426,100
"DKW",0.852718979777632,100
"DKW",0.343778877063429,100
"DKW",0.926949005381825,100
"DKW",1,100
"DKW",0.53653896676091,100
"DKW",0.32626166922741,1000
"DKW",0.293211262893966,1000
"DKW",0.341380283614388,1000
"DKW",0.427796034441148,1000
"DKW",0.303953187173792,1000
"DKW",0.33458323469377,1000
"DKW",0.40907920122019,1000
"DKW",0.372894545032274,1000
"DKW",0.345146049806361,1000
"DKW",0.383076023869109,1000
"DKW",0.328910140654282,1000
"DKW",0.365614192357962,1000
"DKW",0.29721228033755,1000
"DKW",0.362510731369671,1000
"DKW",0.291995278892163,1000
"DKW",0.261394997709763,1000
"DKW",0.329404484929038,1000
"DKW",0.347700455434205,1000
"DKW",0.364143970268849,1000
"DKW",0.334096997649244,1000
"DKW",0.394700671807278,1000
"DKW",0.358101579395021,1000
"DKW",0.278176851404347,1000
"DKW",0.355331758662143,1000
"DKW",0.275068234365147,1000
"DKW",0.328174966420548,1000
"DKW",0.31886660078093,1000
"DKW",0.308593311671207,1000
"DKW",0.358724346305737,1000
"DKW",0.297506447468271,1000
"DKW",0.342100995816867,1000
"DKW",0.345902777432955,1000
"DKW",0.286126919196481,1000
"DKW",0.310888671268839,1000
"DKW",0.306752003486102,1000
"DKW",0.446076845800506,1000
"DKW",0.338600552691901,1000
"DKW",0.307018067732003,1000
"DKW",0.296841034973477,1000
"DKW",0.347028562792512,1000
"DKW",0.343411078776482,1000
"DKW",0.309417671385438,1000
"DKW",0.407640607228387,1000
"DKW",0.332771311170678,1000
"DKW",0.350420370595243,1000
"DKW",0.311062893520977,1000
"DKW",0.316872602945378,1000
"DKW",0.459981764816666,1000
"DKW",0.289978794751841,1000
"DKW",0.301362596330738,1000
"DKW",0.277511804748443,1000
"DKW",0.419083945467315,1000
"DKW",0.340365984414578,1000
"DKW",0.315611383953882,1000
"DKW",0.352697663873963,1000
"DKW",0.253265134376309,1000
