"bound","FDP_bar","m"
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",1,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",1,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0.914459519067758,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",1,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",1,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",1,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",0,1000
"FREEDMAN",1,1000
"FREEDMAN",0,1000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0.964471099597103,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",1,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",1,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",1,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",1,10000
"FREEDMAN",0.650635249750741,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",1,10000
"FREEDMAN",1,10000
"FREEDMAN",1,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",1,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",1,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",1,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",1,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0.663356647154977,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
"FREEDMAN",0,10000
