"bound","FDP_bar","m"
"DKW",0.882836060930317,10
"DKW",0.340915133799163,10
"DKW",1,10
"DKW",0.577709138941878,10
"DKW",0.608789020317877,10
"DKW",1,10
"DKW",0.786285767875676,10
"DKW",0.384371830289651,10
"DKW",0.714736584633906,10
"DKW",0.623048990240084,10
"DKW",1,10
"DKW",1,10
"DKW",0.807268869631687,10
"DKW",1,10
"DKW",0.771484855852011,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.481550481662347,10
"DKW",1,10
"DKW",0.537193070403275,10
"DKW",1,10
"DKW",0.852536641567792,10
"DKW",0.9153408827881,10
"DKW",0.765593032041614,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.603383918228705,10
"DKW",0.586376048425681,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.597122649434068,10
"DKW",1,10
"DKW",1,10
"DKW",0.470415677554148,10
"DKW",0.984350546595008,10
"DKW",1,10
"DKW",1,10
"DKW",0.61740529786336,10
"DKW",1,10
"DKW",0.684709295087198,10
"DKW",1,10
"DKW",1,10
"DKW",0.703559367187198,10
"DKW",0.477824919508859,10
"DKW",1,10
"DKW",0.456751183795837,10
"DKW",1,10
"DKW",1,10
"DKW",0.606612367301824,10
"DKW",0.40252510019931,10
"DKW",1,10
"DKW",1,10
"DKW",0.862325123002607,10
"DKW",1,10
"DKW",0.720597279586991,10
"DKW",1,10
"DKW",1,10
"DKW",0.98682118071739,10
"DKW",1,10
"DKW",0.600056414008611,10
"DKW",1,10
"DKW",0.772806443377562,10
"DKW",1,10
"DKW",0.416882082538179,10
"DKW",1,10
"DKW",1,10
"DKW",0.63474060064661,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.777969292806916,10
"DKW",0.229526718214366,10
"DKW",1,10
"DKW",1,10
"DKW",0.791772681849086,10
"DKW",0.907100070760453,10
"DKW",0.703234131257784,10
"DKW",0.371199042567711,10
"DKW",1,10
"DKW",0.286014696335937,10
"DKW",0.631377563681147,10
"DKW",0.496647672025661,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.748788920306457,10
"DKW",0.413218331009692,10
"DKW",0.943601469279927,10
"DKW",0.806380074548977,10
"DKW",1,10
"DKW",1,10
"DKW",0.751073481289432,10
"DKW",1,10
"DKW",1,10
"DKW",0.595509102549598,10
"DKW",0.701489371299723,10
"DKW",1,10
"DKW",1,10
"DKW",0.758545216977246,10
"DKW",0.621758277156941,10
"DKW",0.332559113955452,10
"DKW",0.481894977650651,10
"DKW",1,10
"DKW",1,10
"DKW",0.769136203430528,10
"DKW",0.630304772736206,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.818505354918852,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.63122533760843,10
"DKW",0.484066277140741,10
"DKW",1,10
"DKW",0.593962752860692,10
"DKW",1,10
"DKW",1,10
"DKW",0.499857646846324,10
"DKW",1,10
"DKW",1,10
"DKW",0.607404318618015,10
"DKW",1,10
"DKW",1,10
"DKW",0.916654432625336,10
"DKW",0.307323316616141,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.807625426092516,10
"DKW",0.387625455959429,10
"DKW",1,10
"DKW",0.558320449737148,10
"DKW",1,10
"DKW",1,10
"DKW",0.847506931603996,10
"DKW",0.444972466298379,10
"DKW",1,10
"DKW",1,10
"DKW",0.756376758408758,10
"DKW",0.70768130270397,10
"DKW",1,10
"DKW",0.604694242459343,10
"DKW",0.388227621033938,10
"DKW",0.751502253098251,10
"DKW",0.636549510699717,10
"DKW",0.534090440304282,10
"DKW",0.639783144172571,10
"DKW",0.163207777522583,10
"DKW",0.584202024761927,10
"DKW",0.813275196049213,10
"DKW",0.520794033036669,10
"DKW",1,10
"DKW",0.518455611708669,10
"DKW",0.617508179718832,10
"DKW",1,10
"DKW",0.49856186720184,10
"DKW",1,10
"DKW",0.503792763629,10
"DKW",0.393700853900591,10
"DKW",1,10
"DKW",0.209612359994247,10
"DKW",1,10
"DKW",0.875517845966409,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.286719282554946,10
"DKW",0.687271750208931,10
"DKW",0.345296614364078,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.698127247234588,10
"DKW",1,10
"DKW",0.809812345490046,10
"DKW",0.796340346667523,10
"DKW",0.930891593273004,10
"DKW",0.983390287106793,10
"DKW",0.33689802124571,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.943573413035029,10
"DKW",1,10
"DKW",1,10
"DKW",0.568854948211168,10
"DKW",1,10
"DKW",1,10
"DKW",0.473243994454926,10
"DKW",0.858916183196569,10
"DKW",0.633397470219247,10
"DKW",1,10
"DKW",0.316322924556218,10
"DKW",1,10
"DKW",1,10
"DKW",0.782741000773358,10
"DKW",0.590226990713553,10
"DKW",0.516578849329727,10
"DKW",0.185867244220979,10
"DKW",0.549721174763231,10
"DKW",1,10
"DKW",0.76680941352577,10
"DKW",0.458431729171012,10
"DKW",0.806160595275861,10
"DKW",0.794212301521571,10
"DKW",0.325352353539065,10
"DKW",1,10
"DKW",1,10
"DKW",0.491272752027482,10
"DKW",1,10
"DKW",0.786406259586599,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.494958719656134,10
"DKW",1,10
"DKW",0.40822140042003,10
"DKW",0.369136142971734,10
"DKW",0.770272586234554,10
"DKW",0.492706929928076,10
"DKW",1,10
"DKW",1,10
"DKW",0.769595740406677,10
"DKW",0.470084946749902,10
"DKW",1,10
"DKW",1,10
"DKW",0.83702102540059,10
"DKW",0.713787596744432,10
"DKW",1,10
"DKW",1,10
"DKW",0.814122236302735,10
"DKW",1,10
"DKW",0.604704597335484,10
"DKW",1,10
"DKW",0.460710714463927,10
"DKW",1,10
"DKW",0.627590743832038,10
"DKW",0.993004314168863,10
"DKW",1,10
"DKW",0.774251364994104,10
"DKW",0.469497592994627,10
"DKW",1,10
"DKW",0.516895767356169,10
"DKW",0.979988582981051,10
"DKW",0.619021741078386,10
"DKW",1,10
"DKW",0.475287078778243,10
"DKW",0.963085875411971,10
"DKW",0.745273991134874,10
"DKW",0.727741886408128,10
"DKW",0.766698543443831,10
"DKW",1,10
"DKW",0.500174025113896,10
"DKW",1,10
"DKW",0.424187429918936,10
"DKW",0.666465476600198,10
"DKW",0.470772697818113,10
"DKW",0.296031172774726,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.469675444216303,10
"DKW",0.200679599408875,10
"DKW",0.702279958179286,10
"DKW",0.407555013707787,10
"DKW",0.810018382011162,10
"DKW",1,10
"DKW",0.399725141447452,10
"DKW",0.585085121739558,10
"DKW",1,10
"DKW",0.903840749084579,10
"DKW",1,10
"DKW",0.84833310508522,10
"DKW",0.829846158346431,10
"DKW",0.995059828213141,10
"DKW",1,10
"DKW",0.811645191228959,10
"DKW",0.531956344670606,10
"DKW",0.820396718516361,10
"DKW",1,10
"DKW",0.609106874237745,10
"DKW",1,10
"DKW",0.461297898419966,10
"DKW",1,10
"DKW",0.389222961790914,10
"DKW",0.930583807832786,10
"DKW",0.661106177730057,10
"DKW",0.808718896451313,10
"DKW",1,10
"DKW",0.352034237361529,10
"DKW",0.781454287427221,10
"DKW",1,10
"DKW",0.400442520235326,10
"DKW",0.668694671731033,10
"DKW",1,10
"DKW",0.758277098471171,10
"DKW",1,10
"DKW",1,10
"DKW",0.689210424114365,10
"DKW",0.358544378653055,10
"DKW",0.578077444516892,10
"DKW",0.483037446258775,10
"DKW",0.926101605189094,10
"DKW",0.805505504080661,10
"DKW",0.836785337082517,10
"DKW",1,10
"DKW",0.6385692549123,10
"DKW",0.584029151750604,10
"DKW",1,10
"DKW",0.473228229025324,10
"DKW",0.906870110711102,10
"DKW",1,10
"DKW",0.629560095733387,10
"DKW",1,10
"DKW",0.6380920466953,10
"DKW",0.59993052389542,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.746225681729628,10
"DKW",0.213204814681703,10
"DKW",1,10
"DKW",0.916222529964572,10
"DKW",1,10
"DKW",1,10
"DKW",0.957639383941303,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.763713962220787,10
"DKW",0.707727399463766,10
"DKW",0.733327197887693,10
"DKW",0.790735849698596,10
"DKW",0.506499471289632,10
"DKW",0.725414000812512,10
"DKW",1,10
"DKW",1,10
"DKW",0.811759698096809,10
"DKW",0.761588694010298,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.372778499680991,10
"DKW",1,10
"DKW",1,10
"DKW",0.654929306869335,10
"DKW",0.622114004605641,10
"DKW",1,10
"DKW",0.577801930736666,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.185134401291688,10
"DKW",0.207683666942434,10
"DKW",0.157664191403851,10
"DKW",0.414379970343341,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.770981395613415,10
"DKW",1,10
"DKW",1,10
"DKW",0.433327475091722,10
"DKW",0.385593263086597,10
"DKW",1,10
"DKW",0.813744644661039,10
"DKW",1,10
"DKW",0.666034060684234,10
