"bound","FDP_bar","m"
"DKW",0,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.95934296107655,10
"DKW",1,10
"DKW",0.990995033954475,10
"DKW",1,10
"DKW",1,10
"DKW",0.539455562875666,10
"DKW",1,10
"DKW",0.572201890906351,10
"DKW",1,10
"DKW",1,10
"DKW",0.697975347464937,10
"DKW",1,10
"DKW",1,10
"DKW",0.849409593399737,10
"DKW",0.959677837325164,10
"DKW",1,10
"DKW",0.927859049361097,10
"DKW",1,10
"DKW",0.48544484612862,10
"DKW",1,10
"DKW",0,10
"DKW",0.957907878761283,10
"DKW",0.884053911411608,10
"DKW",1,10
"DKW",0.961450133927327,10
"DKW",0,10
"DKW",0.671710228544579,10
"DKW",0.614315737571385,10
"DKW",1,10
"DKW",0.937852377317324,10
"DKW",0.551816701823505,10
"DKW",0.741608776985563,10
"DKW",0.836111804844874,10
"DKW",1,10
"DKW",1,10
"DKW",0,10
"DKW",0.659255427281047,10
"DKW",0.49782264097483,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.567415731221817,10
"DKW",0.725272381358095,10
"DKW",0,10
"DKW",0.974155573453976,10
"DKW",1,10
"DKW",0.789680270514765,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.577049169088797,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.516792095368776,10
"DKW",0.897582254543317,10
"DKW",0.802666159625567,10
"DKW",1,10
"DKW",0.68234394638511,10
"DKW",0.437050175604256,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.763942613766914,10
"DKW",0.568199263916965,10
"DKW",0,10
"DKW",0.784755555270604,10
"DKW",1,10
"DKW",0.895906459358221,10
"DKW",0.929012618337431,10
"DKW",1,10
"DKW",0.605400629516998,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.797940158015941,10
"DKW",1,10
"DKW",1,10
"DKW",0.627873616165525,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.831352227994513,10
"DKW",1,10
"DKW",1,10
"DKW",0,10
"DKW",0,10
"DKW",1,10
"DKW",0,10
"DKW",0.527408766852163,100
"DKW",0.662563395365809,100
"DKW",0.81689353119873,100
"DKW",0.717870415764636,100
"DKW",0.654885160117472,100
"DKW",0.442547259572332,100
"DKW",0.557380659812564,100
"DKW",0.55817889435417,100
"DKW",0.695712102643188,100
"DKW",1,100
"DKW",0.935525689280473,100
"DKW",0.609021539339381,100
"DKW",0.675687118535343,100
"DKW",0.634552511945202,100
"DKW",0.645652475150815,100
"DKW",0.661584253164539,100
"DKW",0.890807756166881,100
"DKW",0.630708339527531,100
"DKW",0.584876048146335,100
"DKW",0.682415098341359,100
"DKW",0.686742456257683,100
"DKW",0.588859130153844,100
"DKW",0.920649455996448,100
"DKW",0.860940028627481,100
"DKW",0.886866026897439,100
"DKW",0.950236983887504,100
"DKW",0.55880130717506,100
"DKW",0.833064840725462,100
"DKW",1,100
"DKW",0.609623333942794,100
"DKW",0.739075535470244,100
"DKW",0.583621323162403,100
"DKW",0.537910345207861,100
"DKW",0.754352189604771,100
"DKW",0.95457720358252,100
"DKW",0.583620927622153,100
"DKW",0.687695498736015,100
"DKW",0.430075761652979,100
"DKW",0.698070514612129,100
"DKW",0.67394409253352,100
"DKW",0.911905518084091,100
"DKW",0.550764318382251,100
"DKW",0.682400017938356,100
"DKW",0.476652951854781,100
"DKW",0.668682350885932,100
"DKW",0.748082958357732,100
"DKW",0.884879782502582,100
"DKW",0.525559880384523,100
"DKW",0.614425811147891,100
"DKW",0.83451077332859,100
"DKW",0.819063669018225,100
"DKW",0.529250423438603,100
"DKW",0.707498098724461,100
"DKW",0.706903667477259,100
"DKW",0.931045977583855,100
"DKW",0.44567496278179,100
"DKW",1,100
"DKW",0.549846204934461,100
"DKW",0.443849569945153,100
"DKW",0.628464404550339,100
"DKW",0.573596344270746,100
"DKW",0.620666915086089,100
"DKW",0.546556785132084,100
"DKW",0.496718484813777,100
"DKW",0.64102559273315,100
"DKW",0.684354964688276,100
"DKW",0.515971446683426,100
"DKW",0.543975113886478,100
"DKW",0.671831519174635,100
"DKW",0.589612822318514,100
"DKW",0.662592467077473,100
"DKW",0.573952663127018,100
"DKW",1,100
"DKW",0.987256873445369,100
"DKW",0.762936678541118,100
"DKW",0.538584469536983,100
"DKW",0.714930800974396,100
"DKW",1,100
"DKW",0.988822351504422,100
"DKW",0.729800426882939,100
"DKW",0.723652997691872,100
"DKW",0.73843833588636,100
"DKW",0.482428387641503,100
"DKW",0.644984732224992,100
"DKW",0.559545797814946,100
"DKW",1,100
"DKW",0.546678774659489,100
"DKW",0.551987827719461,100
"DKW",0.576261619436199,100
"DKW",0.556748243167501,100
"DKW",0.884205505152002,100
"DKW",0.868236425884183,100
"DKW",0.791343536403552,100
"DKW",1,100
"DKW",0.771823284058641,100
"DKW",0.67109174641276,100
"DKW",0.515886650248852,100
"DKW",0.599137609175845,100
"DKW",0.82790568520493,100
"DKW",0.613058117347761,100
"DKW",0.391415940875837,1000
"DKW",0.447728277914669,1000
"DKW",0.469488113130003,1000
"DKW",0.498037511362363,1000
"DKW",0.417438493806913,1000
"DKW",0.465629417058494,1000
"DKW",0.421756217889901,1000
"DKW",0.422021559690215,1000
"DKW",0.448393989247333,1000
"DKW",0.412412867964978,1000
"DKW",0.452990566132598,1000
"DKW",0.408687282246177,1000
"DKW",0.427065697032011,1000
"DKW",0.408194534271958,1000
"DKW",0.532311402016256,1000
"DKW",0.407791963526547,1000
"DKW",0.397184124444736,1000
"DKW",0.486994559327408,1000
"DKW",0.39474084166896,1000
"DKW",0.442114937217694,1000
"DKW",0.461066555815331,1000
"DKW",0.417883982790323,1000
"DKW",0.438403545995084,1000
"DKW",0.429101522877088,1000
"DKW",0.468364912672155,1000
"DKW",0.414238113719703,1000
"DKW",0.437566591748499,1000
"DKW",0.417268941943126,1000
"DKW",0.406943537411977,1000
"DKW",0.407358297033317,1000
"DKW",0.450066025411429,1000
"DKW",0.385172857642672,1000
"DKW",0.436725993788172,1000
"DKW",0.459557921868694,1000
"DKW",0.459601227072655,1000
"DKW",0.449867759131348,1000
"DKW",0.483910568959595,1000
"DKW",0.514300987481187,1000
"DKW",0.405132764849022,1000
"DKW",0.409777063622843,1000
"DKW",0.419135118572964,1000
"DKW",0.464140555487075,1000
"DKW",0.446498759119199,1000
"DKW",0.488003045264597,1000
"DKW",0.392410083949767,1000
"DKW",0.381827159751817,1000
"DKW",0.455057738970128,1000
"DKW",0.409058445633948,1000
"DKW",0.447854253779349,1000
"DKW",0.45980802148152,1000
"DKW",0.460988765452905,1000
"DKW",0.448222729836699,1000
"DKW",0.475620837865997,1000
"DKW",0.485958376571658,1000
"DKW",0.436468312392334,1000
"DKW",0.458490832855218,1000
