"bound","FDP_bar","m"
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",1,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",1,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",1,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",1,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",1,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",1,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",1,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",1,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",1,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",0,10
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",0,100
"FREEDMAN",1,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",0,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",0,100
"FREEDMAN",0.969986580527568,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",0.970392582997586,100
"FREEDMAN",1,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0.934266583724896,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",0,100
"FREEDMAN",1,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",0,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",0.953570324890986,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",0.920869531030627,100
"FREEDMAN",0,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",1,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",1,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",0,100
"FREEDMAN",1,100
"FREEDMAN",0,100
"FREEDMAN",1,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",1,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",1,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",1,100
"FREEDMAN",1,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",1,100
"FREEDMAN",0,100
"FREEDMAN",0,100
"FREEDMAN",0,1000
"FREEDMAN",0.73957052713459,1000
"FREEDMAN",0.651610440759304,1000
"FREEDMAN",0.480588033616544,1000
"FREEDMAN",0.654773640662474,1000
"FREEDMAN",0.708471610811859,1000
"FREEDMAN",0.644334335820013,1000
"FREEDMAN",1,1000
"FREEDMAN",0.515674125262106,1000
"FREEDMAN",0.691327533914172,1000
"FREEDMAN",0.459384627524276,1000
"FREEDMAN",1,1000
"FREEDMAN",0.931314919286392,1000
"FREEDMAN",0.683848572658884,1000
"FREEDMAN",0.661225256956587,1000
"FREEDMAN",1,1000
"FREEDMAN",0.587198646173268,1000
"FREEDMAN",0.526569573146778,1000
"FREEDMAN",0.608165448045336,1000
"FREEDMAN",0.718479830248013,1000
"FREEDMAN",0.544474126466883,1000
"FREEDMAN",0.568980382575929,1000
"FREEDMAN",0.657978288866467,1000
"FREEDMAN",0.489592590713809,1000
"FREEDMAN",0.755481599229255,1000
"FREEDMAN",0.651610440759304,1000
"FREEDMAN",0.576587672770862,1000
"FREEDMAN",0.582892524169343,1000
"FREEDMAN",0.641355915730284,1000
"FREEDMAN",0.838430235807106,1000
"FREEDMAN",0.541201557709774,1000
"FREEDMAN",0.752535543958035,1000
"FREEDMAN",0.54930798150196,1000
"FREEDMAN",0.718479830248013,1000
"FREEDMAN",0.722861593478246,1000
"FREEDMAN",0.871611819044945,1000
"FREEDMAN",0,1000
"FREEDMAN",0.804202432580726,1000
"FREEDMAN",0.530897006207557,1000
"FREEDMAN",0.534932952180491,1000
"FREEDMAN",0.774116477118325,1000
"FREEDMAN",0.668652619704094,1000
"FREEDMAN",0.683848572658884,1000
"FREEDMAN",0.544253127890036,1000
"FREEDMAN",0.591590099801446,1000
"FREEDMAN",0.515878804144538,1000
"FREEDMAN",0.729189385131277,1000
"FREEDMAN",0.554215025592716,1000
"FREEDMAN",0.63892555418282,1000
"FREEDMAN",0.488749813868346,1000
"FREEDMAN",0.570794461135011,1000
"FREEDMAN",0.62487439690136,1000
"FREEDMAN",0.718479830248013,1000
"FREEDMAN",0,1000
"FREEDMAN",1,1000
"FREEDMAN",0.621687717245089,1000
"FREEDMAN",0.585018622892632,1000
"FREEDMAN",1,1000
"FREEDMAN",0.591647626419105,1000
"FREEDMAN",0,1000
"FREEDMAN",0.682026362580104,1000
"FREEDMAN",0.513169863511129,1000
"FREEDMAN",0.718479830248013,1000
"FREEDMAN",0.593818670204074,1000
"FREEDMAN",0.572698458465779,1000
"FREEDMAN",0,1000
"FREEDMAN",0.652701048689982,1000
"FREEDMAN",0.508782857031243,1000
"FREEDMAN",0.626786580394446,1000
"FREEDMAN",0,1000
"FREEDMAN",0.535087830026924,1000
"FREEDMAN",0.551020541090895,1000
"FREEDMAN",0.907180862773094,1000
"FREEDMAN",0.54930798150196,1000
"FREEDMAN",0.608352642317137,1000
"FREEDMAN",0,1000
"FREEDMAN",0.570794461135011,1000
"FREEDMAN",0,1000
"FREEDMAN",0.679182582219119,1000
"FREEDMAN",0.632725872852971,1000
"FREEDMAN",0.557432966635479,1000
"FREEDMAN",0.67215403608548,1000
"FREEDMAN",0.657955695477552,1000
"FREEDMAN",0.720069292350913,1000
"FREEDMAN",0.618485933295803,1000
"FREEDMAN",0,1000
"FREEDMAN",0.748159682113448,1000
"FREEDMAN",0.598485782922523,1000
"FREEDMAN",0.813660953429827,1000
"FREEDMAN",0.765980648644708,1000
"FREEDMAN",0.544474126466883,1000
"FREEDMAN",0.511006785939036,1000
"FREEDMAN",0.495734558650706,1000
"FREEDMAN",0,1000
"FREEDMAN",0.743899820427887,1000
"FREEDMAN",0.916709510653372,1000
"FREEDMAN",0.698725926210732,1000
"FREEDMAN",0.715659683433034,1000
"FREEDMAN",0.641355915730284,1000
"FREEDMAN",1,1000
"FREEDMAN",0.295770511651326,10000
"FREEDMAN",0.311287018954963,10000
"FREEDMAN",0.418275322885913,10000
"FREEDMAN",0.408624834424154,10000
"FREEDMAN",0.328019458160529,10000
"FREEDMAN",0.357345145599962,10000
"FREEDMAN",0.31670788726469,10000
"FREEDMAN",0.311838989187115,10000
"FREEDMAN",0.311287018954963,10000
"FREEDMAN",0.315496721333008,10000
"FREEDMAN",0.329595951289102,10000
"FREEDMAN",0.313085705411961,10000
"FREEDMAN",0.292402452925452,10000
"FREEDMAN",0.298675447812081,10000
"FREEDMAN",0.380680673618566,10000
"FREEDMAN",0.31701560162595,10000
"FREEDMAN",0.297453044315248,10000
"FREEDMAN",0.304264190425326,10000
"FREEDMAN",0.322233084963362,10000
"FREEDMAN",0.32686895361121,10000
"FREEDMAN",0.327958167044441,10000
"FREEDMAN",0.344224368537295,10000
"FREEDMAN",0.312477103359168,10000
"FREEDMAN",0.305303395554928,10000
"FREEDMAN",0.324026327927034,10000
"FREEDMAN",0.319385465005304,10000
"FREEDMAN",0.302465015522063,10000
"FREEDMAN",0.357049507287046,10000
"FREEDMAN",0.341312321172365,10000
"FREEDMAN",0.338158043402898,10000
"FREEDMAN",0.328751572427093,10000
"FREEDMAN",0.42998577226668,10000
"FREEDMAN",0.327467727227488,10000
"FREEDMAN",0.295548977954334,10000
"FREEDMAN",0.393852915738882,10000
"FREEDMAN",0.321011038012147,10000
"FREEDMAN",0.32295165317803,10000
"FREEDMAN",0.307280077450884,10000
"FREEDMAN",0.376871933255286,10000
"FREEDMAN",0.312679408260405,10000
"FREEDMAN",0.386228292379632,10000
"FREEDMAN",0.310933639665414,10000
"FREEDMAN",0.406135559581829,10000
"FREEDMAN",0.31870007284553,10000
