"k_hat","m"
20,100
16,100
12,100
16,100
19,100
26,100
19,100
22,100
18,100
13,100
19,100
16,100
6,100
15,100
13,100
16,100
22,100
22,100
16,100
22,100
22,100
12,100
22,100
18,100
11,100
15,100
16,100
15,100
18,100
23,100
16,100
23,100
11,100
16,100
16,100
18,100
18,100
20,100
18,100
22,100
21,100
19,100
20,100
17,100
19,100
16,100
21,100
10,100
9,100
17,100
22,100
19,100
17,100
16,100
21,100
19,100
21,100
16,100
22,100
14,100
14,100
13,100
15,100
17,100
22,100
14,100
13,100
22,100
19,100
25,100
23,100
14,100
18,100
13,100
25,100
13,100
16,100
17,100
16,100
17,100
20,100
19,100
17,100
19,100
13,100
14,100
18,100
11,100
11,100
29,100
19,100
20,100
34,100
20,100
20,100
18,100
16,100
14,100
9,100
24,100
15,100
19,100
12,100
19,100
20,100
15,100
21,100
20,100
24,100
26,100
17,100
18,100
27,100
14,100
9,100
14,100
16,100
22,100
14,100
8,100
11,100
14,100
20,100
25,100
10,100
20,100
22,100
8,100
26,100
10,100
23,100
19,100
7,100
16,100
22,100
18,100
20,100
10,100
16,100
12,100
12,100
14,100
13,100
20,100
25,100
15,100
11,100
12,100
19,100
14,100
12,100
15,100
25,100
23,100
18,100
12,100
22,100
13,100
15,100
11,100
11,100
22,100
19,100
14,100
19,100
10,100
18,100
14,100
19,100
20,100
25,100
9,100
22,100
18,100
14,100
11,100
25,100
17,100
15,100
11,100
16,100
19,100
22,100
24,100
19,100
21,100
23,100
29,100
21,100
15,100
13,100
25,100
16,100
9,100
16,100
15,100
23,100
12,100
10,100
7,100
11,100
16,100
20,100
11,100
16,100
18,100
11,100
26,100
24,100
17,100
11,100
17,100
21,100
21,100
18,100
26,100
11,100
17,100
14,100
20,100
19,100
10,100
23,100
22,100
9,100
13,100
16,100
13,100
20,100
19,100
18,100
13,100
18,100
17,100
11,100
21,100
19,100
11,100
25,100
28,100
17,100
17,100
15,100
18,100
11,100
18,100
22,100
13,100
31,100
26,100
21,100
18,100
30,100
15,100
33,100
12,100
11,100
20,100
13,100
15,100
18,100
20,100
25,100
16,100
16,100
19,100
6,100
17,100
20,100
20,100
18,100
15,100
17,100
27,100
17,100
19,100
28,100
23,100
18,100
13,100
19,100
17,100
18,100
17,100
8,100
18,100
13,100
15,100
19,100
24,100
20,100
14,100
8,100
12,100
14,100
16,100
15,100
21,100
20,100
8,100
12,100
19,100
12,100
17,100
17,100
22,100
19,100
18,100
22,100
21,100
21,100
15,100
16,100
13,100
22,100
12,100
22,100
22,100
15,100
12,100
14,100
13,100
20,100
17,100
16,100
14,100
30,100
15,100
25,100
16,100
12,100
12,100
12,100
21,100
25,100
18,100
18,100
18,100
16,100
9,100
21,100
20,100
26,100
11,100
12,100
13,100
24,100
22,100
21,100
17,100
25,100
27,100
16,100
18,100
14,100
14,100
11,100
14,100
23,100
15,100
25,100
26,100
19,100
9,100
20,100
20,100
24,100
18,100
15,100
9,100
16,100
18,100
5,100
10,100
12,100
13,100
8,100
18,100
16,100
16,100
23,100
20,100
16,100
16,100
22,100
16,100
22,100
17,100
16,100
24,100
8,100
16,100
16,100
25,100
19,100
15,100
17,100
17,100
7,100
22,100
26,100
16,100
19,100
28,100
21,100
21,100
17,100
27,100
17,100
16,100
13,100
16,100
6,100
18,100
21,100
10,100
14,100
15,100
16,100
15,100
12,100
10,100
26,100
22,100
19,100
19,100
22,100
16,100
16,100
9,100
18,100
24,100
26,100
15,100
26,100
15,100
19,100
16,100
15,100
15,100
14,100
22,100
25,100
15,100
21,100
21,100
7,100
19,100
18,100
25,100
20,100
16,100
15,100
20,100
14,100
20,100
9,100
12,100
22,100
13,100
14,100
14,100
19,100
24,100
13,100
17,100
16,100
25,100
8,100
19,100
17,100
17,100
18,100
18,100
17,100
20,100
17,100
11,100
7,100
13,100
25,100
10,100
21,100
23,100
21,100
29,100
14,100
9,100
14,100
27,100
19,100
20,100
17,100
16,100
20,100
11,100
12,100
18,100
21,100
14,100
16,100
21,100
23,100
12,100
16,100
28,100
22,100
26,100
10,100
22,100
5,100
9,100
19,100
18,100
4,100
15,100
21,100
18,100
12,100
24,100
7,100
22,100
28,100
10,100
21,100
30,100
10,100
17,100
10,100
15,100
18,100
24,100
11,100
14,100
21,100
5,100
12,100
15,100
17,100
24,100
27,100
11,100
21,100
14,100
19,100
18,100
17,100
18,100
12,100
8,100
18,100
19,100
20,100
17,100
11,100
14,100
17,100
24,100
17,100
12,100
21,100
21,100
16,100
19,100
15,100
17,100
19,100
18,100
12,100
18,100
12,100
19,100
11,100
19,100
15,100
15,100
19,100
15,100
10,100
24,100
21,100
13,100
27,100
20,100
15,100
15,100
14,100
18,100
14,100
17,100
15,100
13,100
27,100
16,100
15,100
15,100
26,100
15,100
18,100
18,100
18,100
29,100
19,100
17,100
21,100
20,100
14,100
19,100
10,100
22,100
17,100
21,100
16,100
28,100
10,100
23,100
23,100
17,100
21,100
21,100
19,100
15,100
15,100
11,100
13,100
19,100
18,100
19,100
20,100
8,100
20,100
25,100
16,100
31,100
18,100
22,100
25,100
16,100
19,100
34,100
24,100
13,100
20,100
22,100
13,100
25,100
15,100
15,100
21,100
13,100
21,100
14,100
20,100
7,100
11,100
18,100
11,100
12,100
14,100
11,100
24,100
25,100
17,100
22,100
9,100
18,100
8,100
12,100
20,100
18,100
18,100
14,100
15,100
21,100
20,100
19,100
18,100
24,100
17,100
19,100
23,100
12,100
21,100
10,100
14,100
10,100
19,100
13,100
17,100
13,100
19,100
18,100
20,100
17,100
20,100
19,100
20,100
21,100
20,100
18,100
18,100
22,100
7,100
17,100
9,100
19,100
29,100
18,100
13,100
22,100
21,100
28,100
15,100
20,100
14,100
14,100
15,100
11,100
10,100
23,100
13,100
16,100
12,100
13,100
18,100
16,100
15,100
12,100
18,100
16,100
15,100
14,100
12,100
11,100
13,100
11,100
15,100
17,100
22,100
12,100
16,100
24,100
11,100
21,100
16,100
13,100
22,100
16,100
21,100
20,100
12,100
25,100
28,100
12,100
11,100
12,100
13,100
16,100
16,100
13,100
17,100
11,100
20,100
10,100
27,100
17,100
25,100
24,100
16,100
23,100
22,100
11,100
15,100
18,100
11,100
12,100
16,100
21,100
17,100
21,100
22,100
28,100
20,100
23,100
19,100
16,100
9,100
23,100
14,100
20,100
15,100
20,100
12,100
16,100
17,100
25,100
10,100
20,100
19,100
25,100
21,100
14,100
26,100
21,100
15,100
22,100
18,100
14,100
21,100
17,100
10,100
22,100
19,100
23,100
10,100
12,100
8,100
26,100
24,100
18,100
15,100
25,100
15,100
17,100
19,100
11,100
11,100
14,100
18,100
19,100
18,100
13,100
20,100
21,100
14,100
19,100
15,100
12,100
20,100
11,100
15,100
14,100
23,100
21,100
17,100
23,100
14,100
11,100
12,100
16,100
18,100
10,100
16,100
21,100
14,100
28,100
21,100
21,100
13,100
19,100
16,100
8,100
14,100
13,100
19,100
19,100
14,100
17,100
15,100
16,100
14,100
19,100
16,100
15,100
31,100
18,100
18,100
22,100
15,100
18,100
7,100
13,100
14,100
14,100
21,100
23,100
9,100
16,100
19,100
18,100
15,100
21,100
22,100
16,100
13,100
18,100
7,100
20,100
14,100
18,100
12,100
14,100
6,100
18,100
15,100
27,100
23,100
19,100
18,100
18,100
16,100
9,100
17,100
14,100
22,100
15,100
17,100
22,100
13,100
22,100
22,100
14,100
16,100
19,100
13,100
18,100
15,100
19,100
26,100
16,100
10,100
12,100
18,100
19,100
14,100
21,100
25,100
11,100
18,100
20,100
21,100
16,100
19,100
20,100
17,100
8,100
20,100
19,100
15,100
15,100
18,100
16,100
24,100
19,100
15,100
11,100
15,100
12,100
15,100
18,100
26,100
10,100
15,100
16,100
10,100
20,100
13,100
17,100
17,100
24,100
83,1000
91,1000
99,1000
93,1000
113,1000
117,1000
95,1000
101,1000
104,1000
112,1000
118,1000
79,1000
100,1000
112,1000
96,1000
85,1000
116,1000
94,1000
98,1000
116,1000
101,1000
109,1000
82,1000
102,1000
95,1000
118,1000
121,1000
97,1000
97,1000
118,1000
105,1000
103,1000
101,1000
107,1000
104,1000
120,1000
109,1000
112,1000
103,1000
110,1000
104,1000
134,1000
120,1000
104,1000
108,1000
105,1000
115,1000
108,1000
118,1000
103,1000
83,1000
104,1000
92,1000
96,1000
125,1000
101,1000
127,1000
102,1000
108,1000
97,1000
99,1000
115,1000
88,1000
104,1000
88,1000
110,1000
104,1000
91,1000
92,1000
81,1000
88,1000
111,1000
105,1000
90,1000
104,1000
97,1000
117,1000
103,1000
97,1000
116,1000
107,1000
118,1000
87,1000
108,1000
90,1000
102,1000
116,1000
131,1000
102,1000
102,1000
118,1000
112,1000
125,1000
108,1000
92,1000
106,1000
109,1000
100,1000
112,1000
77,1000
104,1000
111,1000
104,1000
98,1000
129,1000
110,1000
87,1000
94,1000
94,1000
105,1000
83,1000
108,1000
102,1000
110,1000
105,1000
96,1000
100,1000
115,1000
106,1000
108,1000
116,1000
88,1000
119,1000
93,1000
85,1000
97,1000
72,1000
103,1000
88,1000
88,1000
96,1000
123,1000
109,1000
104,1000
99,1000
101,1000
116,1000
98,1000
89,1000
64,1000
85,1000
111,1000
114,1000
99,1000
116,1000
112,1000
110,1000
111,1000
74,1000
103,1000
101,1000
111,1000
122,1000
124,1000
102,1000
121,1000
81,1000
71,1000
110,1000
108,1000
94,1000
134,1000
100,1000
123,1000
98,1000
111,1000
108,1000
102,1000
110,1000
103,1000
112,1000
88,1000
90,1000
117,1000
100,1000
114,1000
95,1000
113,1000
116,1000
94,1000
109,1000
94,1000
94,1000
107,1000
103,1000
98,1000
100,1000
106,1000
107,1000
113,1000
91,1000
105,1000
118,1000
80,1000
97,1000
114,1000
123,1000
93,1000
113,1000
115,1000
114,1000
95,1000
114,1000
121,1000
112,1000
124,1000
107,1000
82,1000
99,1000
97,1000
118,1000
94,1000
108,1000
101,1000
108,1000
92,1000
107,1000
100,1000
111,1000
89,1000
95,1000
102,1000
99,1000
97,1000
81,1000
108,1000
84,1000
98,1000
119,1000
94,1000
110,1000
121,1000
89,1000
103,1000
114,1000
111,1000
81,1000
95,1000
102,1000
100,1000
95,1000
90,1000
102,1000
111,1000
104,1000
123,1000
81,1000
93,1000
111,1000
89,1000
131,1000
95,1000
101,1000
129,1000
93,1000
100,1000
110,1000
93,1000
108,1000
113,1000
103,1000
79,1000
109,1000
137,1000
97,1000
101,1000
106,1000
116,1000
91,1000
100,1000
90,1000
93,1000
78,1000
110,1000
94,1000
107,1000
100,1000
106,1000
101,1000
113,1000
129,1000
116,1000
85,1000
104,1000
95,1000
103,1000
130,1000
78,1000
118,1000
100,1000
105,1000
92,1000
103,1000
129,1000
98,1000
106,1000
94,1000
106,1000
112,1000
122,1000
99,1000
98,1000
109,1000
91,1000
131,1000
88,1000
121,1000
104,1000
96,1000
103,1000
94,1000
93,1000
110,1000
109,1000
101,1000
118,1000
96,1000
97,1000
121,1000
95,1000
106,1000
110,1000
116,1000
123,1000
81,1000
99,1000
102,1000
100,1000
104,1000
83,1000
111,1000
116,1000
108,1000
103,1000
111,1000
112,1000
96,1000
108,1000
106,1000
94,1000
94,1000
96,1000
115,1000
125,1000
120,1000
108,1000
106,1000
113,1000
123,1000
90,1000
115,1000
105,1000
99,1000
129,1000
92,1000
112,1000
96,1000
129,1000
115,1000
92,1000
120,1000
97,1000
102,1000
98,1000
112,1000
109,1000
117,1000
91,1000
106,1000
101,1000
89,1000
87,1000
88,1000
109,1000
102,1000
96,1000
94,1000
87,1000
94,1000
117,1000
93,1000
109,1000
100,1000
95,1000
96,1000
99,1000
100,1000
117,1000
77,1000
89,1000
89,1000
102,1000
91,1000
112,1000
127,1000
95,1000
100,1000
96,1000
85,1000
96,1000
113,1000
105,1000
132,1000
81,1000
109,1000
107,1000
103,1000
111,1000
127,1000
108,1000
112,1000
102,1000
93,1000
113,1000
110,1000
107,1000
105,1000
101,1000
104,1000
131,1000
95,1000
84,1000
106,1000
126,1000
104,1000
123,1000
96,1000
107,1000
95,1000
113,1000
88,1000
102,1000
121,1000
99,1000
114,1000
117,1000
120,1000
107,1000
109,1000
120,1000
126,1000
121,1000
100,1000
93,1000
106,1000
112,1000
81,1000
90,1000
123,1000
110,1000
108,1000
105,1000
112,1000
90,1000
117,1000
105,1000
103,1000
117,1000
111,1000
110,1000
118,1000
115,1000
89,1000
94,1000
110,1000
115,1000
106,1000
104,1000
110,1000
115,1000
109,1000
110,1000
101,1000
102,1000
104,1000
102,1000
99,1000
90,1000
108,1000
110,1000
122,1000
97,1000
123,1000
121,1000
118,1000
94,1000
119,1000
85,1000
110,1000
121,1000
132,1000
105,1000
130,1000
119,1000
82,1000
85,1000
112,1000
99,1000
113,1000
107,1000
93,1000
83,1000
106,1000
106,1000
111,1000
116,1000
102,1000
94,1000
102,1000
99,1000
109,1000
80,1000
91,1000
98,1000
103,1000
102,1000
105,1000
93,1000
95,1000
86,1000
93,1000
94,1000
107,1000
98,1000
93,1000
104,1000
122,1000
106,1000
113,1000
98,1000
119,1000
111,1000
91,1000
116,1000
88,1000
101,1000
114,1000
105,1000
92,1000
108,1000
111,1000
125,1000
95,1000
96,1000
113,1000
82,1000
108,1000
86,1000
120,1000
100,1000
100,1000
109,1000
99,1000
85,1000
101,1000
107,1000
105,1000
109,1000
110,1000
88,1000
110,1000
102,1000
143,1000
93,1000
92,1000
90,1000
124,1000
109,1000
98,1000
99,1000
110,1000
107,1000
94,1000
116,1000
112,1000
102,1000
91,1000
122,1000
70,1000
107,1000
100,1000
87,1000
100,1000
100,1000
113,1000
105,1000
99,1000
141,1000
123,1000
104,1000
95,1000
114,1000
98,1000
97,1000
104,1000
78,1000
114,1000
90,1000
86,1000
110,1000
103,1000
94,1000
83,1000
101,1000
109,1000
94,1000
95,1000
116,1000
131,1000
91,1000
111,1000
96,1000
92,1000
90,1000
137,1000
111,1000
125,1000
86,1000
102,1000
120,1000
98,1000
115,1000
107,1000
96,1000
103,1000
86,1000
98,1000
102,1000
108,1000
111,1000
99,1000
101,1000
109,1000
75,1000
103,1000
82,1000
127,1000
116,1000
104,1000
100,1000
84,1000
119,1000
84,1000
99,1000
94,1000
121,1000
116,1000
109,1000
101,1000
86,1000
88,1000
93,1000
95,1000
94,1000
100,1000
108,1000
84,1000
94,1000
99,1000
99,1000
108,1000
122,1000
100,1000
98,1000
100,1000
98,1000
85,1000
104,1000
109,1000
99,1000
127,1000
94,1000
118,1000
99,1000
102,1000
111,1000
99,1000
95,1000
96,1000
94,1000
115,1000
107,1000
82,1000
114,1000
93,1000
124,1000
95,1000
103,1000
88,1000
128,1000
100,1000
107,1000
122,1000
80,1000
116,1000
130,1000
92,1000
103,1000
97,1000
94,1000
88,1000
102,1000
85,1000
92,1000
102,1000
112,1000
120,1000
107,1000
104,1000
90,1000
103,1000
101,1000
91,1000
116,1000
100,1000
115,1000
110,1000
100,1000
87,1000
115,1000
84,1000
90,1000
81,1000
127,1000
94,1000
96,1000
103,1000
121,1000
102,1000
92,1000
103,1000
104,1000
105,1000
130,1000
105,1000
124,1000
102,1000
111,1000
116,1000
118,1000
86,1000
102,1000
96,1000
103,1000
109,1000
98,1000
106,1000
99,1000
90,1000
100,1000
110,1000
105,1000
96,1000
91,1000
104,1000
81,1000
74,1000
98,1000
115,1000
96,1000
106,1000
96,1000
102,1000
114,1000
99,1000
101,1000
99,1000
85,1000
109,1000
128,1000
113,1000
99,1000
108,1000
124,1000
93,1000
84,1000
113,1000
103,1000
94,1000
100,1000
105,1000
84,1000
90,1000
101,1000
120,1000
120,1000
94,1000
112,1000
120,1000
94,1000
91,1000
116,1000
74,1000
111,1000
108,1000
103,1000
105,1000
83,1000
102,1000
101,1000
103,1000
95,1000
117,1000
131,1000
84,1000
119,1000
112,1000
112,1000
104,1000
106,1000
95,1000
127,1000
71,1000
90,1000
121,1000
115,1000
93,1000
103,1000
105,1000
109,1000
118,1000
95,1000
108,1000
101,1000
102,1000
123,1000
104,1000
79,1000
109,1000
106,1000
114,1000
100,1000
89,1000
99,1000
85,1000
105,1000
105,1000
110,1000
106,1000
103,1000
102,1000
109,1000
93,1000
122,1000
107,1000
120,1000
106,1000
97,1000
93,1000
112,1000
114,1000
87,1000
92,1000
105,1000
100,1000
128,1000
121,1000
103,1000
124,1000
98,1000
100,1000
89,1000
127,1000
111,1000
80,1000
96,1000
98,1000
102,1000
86,1000
96,1000
122,1000
113,1000
89,1000
97,1000
137,1000
98,1000
94,1000
108,1000
110,1000
109,1000
104,1000
102,1000
100,1000
87,1000
105,1000
97,1000
98,1000
112,1000
99,1000
91,1000
113,1000
113,1000
98,1000
94,1000
112,1000
113,1000
117,1000
96,1000
99,1000
91,1000
98,1000
111,1000
90,1000
106,1000
101,1000
87,1000
126,1000
122,1000
94,1000
115,1000
111,1000
108,1000
104,1000
99,1000
108,1000
91,1000
122,1000
103,1000
95,1000
99,1000
120,1000
98,1000
98,1000
98,1000
104,1000
124,1000
87,1000
109,1000
92,1000
107,1000
100,1000
108,1000
111,1000
93,1000
113,1000
94,1000
87,1000
102,1000
96,1000
111,1000
94,1000
95,1000
108,1000
126,1000
103,1000
105,1000
100,1000
108,1000
80,1000
102,1000
115,1000
96,1000
84,1000
105,1000
102,1000
116,1000
107,1000
97,1000
108,1000
106,1000
103,1000
106,1000
111,1000
103,1000
126,1000
122,1000
106,1000
114,1000
137,1000
112,1000
95,1000
89,1000
105,1000
109,1000
104,1000
106,1000
100,1000
102,1000
106,1000
112,1000
92,1000
99,1000
103,1000
101,1000
89,1000
102,1000
121,1000
112,1000
104,1000
87,1000
91,1000
116,1000
97,1000
95,1000
108,1000
102,1000
131,1000
104,1000
103,1000
115,1000
610,10000
608,10000
579,10000
600,10000
622,10000
622,10000
667,10000
608,10000
622,10000
555,10000
687,10000
617,10000
634,10000
629,10000
621,10000
594,10000
668,10000
639,10000
633,10000
613,10000
643,10000
577,10000
615,10000
598,10000
602,10000
629,10000
654,10000
642,10000
627,10000
605,10000
620,10000
592,10000
581,10000
615,10000
598,10000
576,10000
579,10000
595,10000
648,10000
622,10000
576,10000
623,10000
602,10000
585,10000
574,10000
548,10000
717,10000
604,10000
669,10000
636,10000
588,10000
629,10000
649,10000
630,10000
591,10000
627,10000
574,10000
628,10000
631,10000
632,10000
577,10000
597,10000
614,10000
621,10000
589,10000
642,10000
585,10000
571,10000
656,10000
613,10000
629,10000
581,10000
639,10000
648,10000
569,10000
575,10000
651,10000
609,10000
586,10000
575,10000
614,10000
529,10000
648,10000
612,10000
624,10000
619,10000
644,10000
606,10000
614,10000
633,10000
607,10000
597,10000
593,10000
557,10000
667,10000
622,10000
658,10000
650,10000
671,10000
606,10000
577,10000
612,10000
578,10000
632,10000
639,10000
611,10000
578,10000
557,10000
595,10000
567,10000
623,10000
628,10000
574,10000
571,10000
603,10000
631,10000
591,10000
593,10000
580,10000
643,10000
585,10000
615,10000
650,10000
603,10000
588,10000
595,10000
640,10000
590,10000
614,10000
570,10000
598,10000
514,10000
635,10000
677,10000
592,10000
584,10000
568,10000
593,10000
648,10000
623,10000
573,10000
566,10000
566,10000
713,10000
600,10000
585,10000
616,10000
592,10000
619,10000
629,10000
591,10000
579,10000
656,10000
582,10000
654,10000
572,10000
608,10000
612,10000
589,10000
597,10000
637,10000
632,10000
582,10000
603,10000
600,10000
631,10000
626,10000
625,10000
581,10000
622,10000
576,10000
557,10000
661,10000
632,10000
607,10000
625,10000
578,10000
653,10000
597,10000
601,10000
598,10000
594,10000
607,10000
656,10000
602,10000
618,10000
639,10000
601,10000
604,10000
618,10000
543,10000
606,10000
588,10000
639,10000
574,10000
578,10000
