"bound","FDP_bar","m"
"FREEDMAN",0.348901770965597,100
"FREEDMAN",0.358389160651861,100
"FREEDMAN",0.305618694610064,100
"FREEDMAN",0.440134433198103,100
"FREEDMAN",0.440312328507391,100
"FREEDMAN",0.358907594634656,100
"FREEDMAN",0.436196512255676,100
"FREEDMAN",0.478022615214366,100
"FREEDMAN",0.485795267462609,100
"FREEDMAN",0.464772420624725,100
"FREEDMAN",0.632397648764404,100
"FREEDMAN",0.62833730076256,100
"FREEDMAN",0.381920735610323,100
"FREEDMAN",0.427383786258971,100
"FREEDMAN",0.700469462759849,100
"FREEDMAN",0.557402646253559,100
"FREEDMAN",0.480307550337607,100
"FREEDMAN",0.567998879567483,100
"FREEDMAN",0.600179244264137,100
"FREEDMAN",0.644855425034888,100
"FREEDMAN",0.420726403944842,100
"FREEDMAN",0.683042104261748,100
"FREEDMAN",0.541738834423001,100
"FREEDMAN",0.354107546558482,100
"FREEDMAN",0.546042275692385,100
"FREEDMAN",0.474900919512904,100
"FREEDMAN",0.535016562670053,100
"FREEDMAN",0.310674517948782,100
"FREEDMAN",0.685528857484869,100
"FREEDMAN",0.584729599799269,100
"FREEDMAN",0.420377434824029,100
"FREEDMAN",0.48351232809024,100
"FREEDMAN",0.521690365626923,100
"FREEDMAN",0.525214397929384,100
"FREEDMAN",0.408974139017383,100
"FREEDMAN",0.338021385434668,100
"FREEDMAN",0.393117013172748,100
"FREEDMAN",0.55687786680306,100
"FREEDMAN",0.627115791307674,100
"FREEDMAN",0.332093884611564,100
"FREEDMAN",0.65893143845619,100
"FREEDMAN",0.498476286518697,100
"FREEDMAN",0.543087463675776,100
"FREEDMAN",0.472124818875054,100
"FREEDMAN",0.487691616340446,100
"FREEDMAN",0.443965429033919,100
"FREEDMAN",0.394431002174416,100
"FREEDMAN",0.718827027920328,100
"FREEDMAN",0.573749907627071,100
"FREEDMAN",0.73476758550802,100
"FREEDMAN",0.784885730760317,100
"FREEDMAN",0.581390173924496,100
"FREEDMAN",0.437239601459743,100
"FREEDMAN",0.482873927125203,100
"FREEDMAN",0.509923820506878,100
"FREEDMAN",0.349287126368509,100
"FREEDMAN",0.487866429186189,100
"FREEDMAN",0.461249924422149,100
"FREEDMAN",0.62887756008734,100
"FREEDMAN",0.470665313182993,100
