"KR","KR_U","Freedman"
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
0.87330546887269,0.974568555381417,1
0.623108157534755,0.983045703587611,1
0.504552868874712,0.956088146921898,1
0.436345444127111,0.964870517537518,0.918627891639261
0.392474846196733,0.696794819810977,0.826458411106392
0.362124400718932,0.624481086084657,0.758491123811276
0.34001783792836,0.570940615524242,0.705949479072754
0.32328599982432,0.529787335848855,0.663906570801495
0.31024005051119,0.497224181428671,0.629365880670275
0.299823915429651,0.470854572087319,0.62819946232701
0.291344871707602,0.44909278003558,0.639296518479437
0.28433057666807,0.430848653488783,0.642240246402716
0.278448454937473,0.41534860759158,0.640518426768592
0.278448454937473,0.41534860759158,0.640518426768592
0.280153104202203,0.409117394425464,0.65394991658716
0.273381686205201,0.39491661518515,0.640601201040559
0.268444265115016,0.383484824135993,0.630109645656035
0.264484028799736,0.417735667239549,0.620619259306128
0.261171618336728,0.365335571872546,0.611644224766502
0.261171618336728,0.365335571872546,0.611644224766502
0.263434902764019,0.363290876033439,0.613708785041117
0.263434902764019,0.363290876033439,0.613708785041117
0.263434902764019,0.363290876033439,0.613708785041117
0.266173314805578,0.362172171612553,0.61544946694565
0.260948242972611,0.352987372087407,0.600942228640918
0.257308455692326,0.345798627695693,0.589596419080887
0.254478371813404,0.339745085325228,0.579838195266471
0.25215608926729,0.33447375396289,0.571074841200959
0.250189637900525,0.329795514508583,0.563021180323927
0.250189637900525,0.329795514508583,0.563021180323927
0.252273892445025,0.329598290161268,0.5621004555966
0.249485206743923,0.353541208369794,0.552719071339116
0.247510846645515,0.3202448902389,0.544882459203807
0.24593347184707,0.316635110475032,0.537845479226127
0.244604000833389,0.313412943536452,0.531342602363005
0.244604000833389,0.313412943536452,0.531342602363005
0.246739695070686,0.313972944914492,0.530515961320785
0.244626005777972,0.310136996835106,0.522955244052892
0.243159879889236,0.3070806631631,0.516566443258784
0.241998910184828,0.304433361458815,0.510784605333147
0.241023222978737,0.302061012779311,0.505409395431061
0.240176550182065,0.299897655142274,0.500345085875586
0.239427364074744,0.297904192938029,0.495536732134507
0.239427364074744,0.297904192938029,0.495536732134507
0.241572567946297,0.299036728769075,0.495098936683188
0.240057013925731,0.296350358710101,0.489342632725105
0.239037758086208,0.294242215565683,0.48442597623928
0.239037758086208,0.294242215565683,0.48442597623928
0.240745679782648,0.295070482032956,0.483515517609732
0.239281796812312,0.292586169831392,0.478148623790707
0.238300031342787,0.290654775016055,0.473570147337553
0.237540047787142,0.30641800223792,0.469398127266979
0.236910759672265,0.287516325455608,0.465496354641155
0.236369821088334,0.286163047994817,0.461799762011983
0.236369821088334,0.286163047994817,0.461799762011983
0.236369821088334,0.286163047994817,0.461799762011983
0.236369821088334,0.286163047994817,0.461799762011983
0.241054553098084,0.290374992191215,0.465285047182993
0.241054553098084,0.290374992191215,0.465285047182993
0.240847252001788,0.289438009854619,0.462144860085084
0.239221367480214,0.287027797023824,0.45717981482871
0.238124658468566,0.285204862583034,0.453008524776147
0.23728820854933,0.283682931886034,0.449260807936348
0.23728820854933,0.283682931886034,0.449260807936348
0.238517918332822,0.284372568257897,0.448299394422256
0.237330509962807,0.282525750311273,0.44422251230646
0.236528848016319,0.281108784477333,0.440719355975087
0.235907706800782,0.279903238620774,0.437514782033553
0.23539447021067,0.278831162114667,0.434509685409212
0.23539447021067,0.278831162114667,0.434509685409212
0.236810609841579,0.279820050492219,0.434025194322788
0.235839316452233,0.278298538702489,0.430539570479638
0.235198391155649,0.277143243752653,0.427530761979138
0.234706471245025,0.276161338747791,0.424763063382214
0.234301138571966,0.275285981950788,0.422154015791726
0.234301138571966,0.275285981950788,0.422154015791726
0.235697192430707,0.276332015316969,0.421835095752231
0.235697192430707,0.276332015316969,0.421835095752231
0.235697192430707,0.276332015316969,0.421835095752231
0.237383800384974,0.277699175300937,0.421896077503782
0.236169653879886,0.263554422376121,0.418410176739076
0.235383857980375,0.262677510457088,0.415500712841845
0.235383857980375,0.262677510457088,0.415500712841845
0.236271466464621,0.263668040516808,0.414679402150714
0.235342444756311,0.262631295212379,0.411679303035297
0.234724120742708,0.272972491702925,0.409099885583632
0.234251434353454,0.272122641160653,0.406736714987891
0.233865272998186,0.271374241354046,0.404515618871622
0.233537562352688,0.276087598295532,0.402400713440225
0.233537562352688,0.276087598295532,0.402400713440225
0.234759495713578,0.261980751013715,0.402167541632091
0.234040741490719,0.270596431403913,0.399650263046017
0.233576721927772,0.269801083432118,0.397470248255787
0.233225592810574,0.269133260369688,0.395456277825392
0.232938973541041,0.26854142732035,0.393549238783068
0.232694910001016,0.268002044510636,0.391721791158845
0.232694910001016,0.268002044510636,0.391721791158845
0.232694910001016,0.268002044510636,0.391721791158845
0.232694910001016,0.268002044510636,0.391721791158845
0.23570047694423,0.270910333646451,0.393710253062282
0.234707268048321,0.261922467352276,0.391058102403001
0.234074477258428,0.268661354313333,0.388855182999474
0.233611578920841,0.267917184339714,0.386877442087516
0.233247101464472,0.267283340125308,0.385040211630288
0.232946824695224,0.266723372257622,0.383302535389132
0.232691820341608,0.259673320827964,0.381641444003011
0.232470552243941,0.259426395853849,0.380042687579907
0.232275477489977,0.25920870144114,0.378496743079661
0.232101392875541,0.259014431054371,0.376996869226749
0.231944554281955,0.258839406430082,0.375538069054992
0.231944554281955,0.258839406430082,0.375538069054992
0.2330840508857,0.265529324836629,0.375561874589973
0.23256864275682,0.264777582816981,0.373737449668899
0.232250261558313,0.26423892318858,0.372155929196599
0.23201620441346,0.263793876859087,0.370689104879138
0.231828706786781,0.263402322136529,0.369293645505454
0.231671004915499,0.263046377801447,0.367950039733689
0.231534280003029,0.262716579919081,0.366647805778919
0.231413326046647,0.262407294850943,0.365380580079096
0.231304801348623,0.262114867768434,0.36414413334394
0.231206420154429,0.261770813426701,0.362935452335327
0.231116539332111,0.261361487605565,0.361752269713652
0.231033929862832,0.260965724675349,0.360592803632981
