"KR","KR_U","Freedman"
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
0.847856153843392,0.946168295601107,1
0.592507110308681,1,1
0.469194833213941,0.918652693232432,0.957609357972395
0.397157965922713,1,0.825580253069971
0.350200733440577,0.652036943396985,0.735024623805489
0.317316983696887,0.577041064219009,0.668508649850608
0.293091685600973,0.521257374658411,0.617281199081589
0.274557890533606,0.478196266247903,0.576433015934332
0.259957201926446,0.443987025732914,0.542982511311429
0.248183066273391,0.416179628161667,0.51500723860942
0.238505332459779,0.393148718451887,0.491208274446495
0.230423334383062,0.373774157285189,0.470674293715594
0.223582661567115,0.357259241809006,0.452745772076512
0.23327745013964,0.367523635796215,0.483937325985508
0.222189070525237,0.347747755026176,0.470142213352013
0.215461020961167,0.333592892277892,0.468368945854818
0.210216079636865,0.321835513020348,0.467243504699685
0.205839631191854,0.380563012367265,0.465406994300511
0.202077834111671,0.302769804817031,0.462787644033114
0.209251716682827,0.310365180061932,0.483725158333481
0.202188519302173,0.298446036412526,0.469076546957071
0.207979604503538,0.304577369723782,0.484810588734412
0.210878202480659,0.307646271270745,0.492464778988262
0.202749115387363,0.295021561129226,0.473988950696975
0.198115723308552,0.286463204776665,0.46411908650396
0.19463918854227,0.27944730460023,0.456639950571533
0.191789956869625,0.273373489430902,0.45022155837966
0.189356260145788,0.267984197887447,0.444394979635855
0.187227900235858,0.263134537152055,0.438954613119262
0.192466372662003,0.268680789602105,0.450482475040362
0.187860558513592,0.26140042977929,0.439244391913516
0.185298650300348,0.297291829344027,0.432367928644268
0.183328093712753,0.252291158359428,0.426657546780547
0.181665815093265,0.248591486354621,0.421508467002389
0.180208205368169,0.245233652071764,0.416713956850277
0.184674843128812,0.249962721656975,0.425476581514648
0.18109641179264,0.244472871020224,0.416423399528197
0.179184155847634,0.240850191257889,0.410642257280485
0.177733204706252,0.23780992390691,0.405760297155548
0.176512750100072,0.235099642338391,0.401326178405124
0.175440621315173,0.232625185773374,0.397183208885351
0.174477295144526,0.230338320936417,0.393258753969328
0.173599953660089,0.22820917374302,0.389512577276972
0.177340933531031,0.232169950299034,0.396075229053162
0.174671584165648,0.228205059721383,0.389181845387612
0.173320634680234,0.225692965335184,0.384647725756813
0.172317164314136,0.223601535120325,0.380761127162003
0.175661125645042,0.227141966798814,0.386399162633791
0.173147239280254,0.223500378049066,0.379989656368572
0.171877128476189,0.221221222859796,0.375730005757337
0.170941801558598,0.219338995036567,0.372078992224447
0.17016680998824,0.239510680541335,0.368738735952514
0.169490615488536,0.216134993371956,0.36560358929866
0.168884242765056,0.214712437268985,0.362623507403456
0.171912983004885,0.217919127427718,0.367424919092052
0.173479767665572,0.219577966599929,0.369892153208089
0.174574171609587,0.2207366709057,0.371609003399667
0.171771889895734,0.217021711067852,0.36517297811744
0.173912570738019,0.21928816498809,0.368507946694478
0.171407794175135,0.215918721831066,0.362607288214892
0.170107011970606,0.213852712305309,0.358639861183773
0.169167517721329,0.212196229587474,0.355283627226953
0.168409543183974,0.210757384997189,0.35225347148975
0.170990522356618,0.213490006436287,0.35615905765959
0.169036568495904,0.210808926910384,0.351354345356785
0.168059321750325,0.209184618376737,0.348074006366503
0.167345989874938,0.207861172338913,0.345234030671581
0.166759394102721,0.206692201600838,0.342623749973218
0.166250787436175,0.205625027043778,0.340167317718036
0.168705727667618,0.208224204278235,0.343754876028505
0.167034171202257,0.20594398276156,0.33962750922708
0.169097439016857,0.208128475346596,0.342616014713517
0.167279808270016,0.205710900685724,0.33832163426864
0.166388331657572,0.204290333584695,0.335409127764961
0.165753990733577,0.203157639794459,0.332904720309632
0.167951091050999,0.205483828046913,0.336030633418618
0.166337588432278,0.203329316760567,0.33216300207388
0.168224719792772,0.205327324210118,0.334827543360646
0.169191154516731,0.206350540621226,0.33618747052006
0.167181825481215,0.20379111199693,0.331800894936669
0.166187885061162,0.202320231273775,0.328883023467443
0.165494530342442,0.201180475028636,0.326422271251495
0.167484644087038,0.203287515465988,0.329185437179204
0.165922747048385,0.201240479620115,0.325547880254016
0.165151475225363,0.20004226363664,0.323040967573784
0.164596742410312,0.199084533528267,0.320864415026647
0.164146188039423,0.198247839107379,0.318860247009498
0.163759293711622,0.197488821233931,0.316970800990801
0.163416637053981,0.196786482190113,0.315167980456942
0.165404510252018,0.198891150440341,0.317850140830801
0.164117072614694,0.207098250638863,0.314793551084551
0.163519167239972,0.20590131283299,0.312693932068227
0.163097175315545,0.195484662990182,0.310856084445684
0.16275496215354,0.194818278005055,0.309148965453392
0.162459615006339,0.194209514313869,0.307527194357025
0.162196110038541,0.193642153618721,0.305969691318785
0.164059613442022,0.195615144879617,0.308418816879922
0.16503045572758,0.196643027813202,0.309690908620513
0.165712790447014,0.197365452272387,0.310583415646292
0.164115959018583,0.195393821355769,0.307290930852576
0.163353018445719,0.194312188937398,0.305115003390377
0.162836090562816,0.193497870038114,0.303283398453375
0.162436360525244,0.192814227875225,0.301625861911946
0.162105440390841,0.192209790322284,0.30007796482838
0.161820112968085,0.19165974650466,0.298608484132828
0.161567497654412,0.191150240382928,0.297199868560276
0.161339713406754,0.190672719509697,0.295841198940515
0.161131582179096,0.190221502937217,0.29452515422412
0.160939511420262,0.18979259750073,0.293246532847589
0.160760898755537,0.18938306700389,0.29200146373529
0.162418721324167,0.191138292904694,0.294091351935715
0.161455837060861,0.189903365233948,0.291870941546885
0.161038972782776,0.189251326512524,0.290355699985771
0.160756589449597,0.188746300374709,0.289025678742115
0.160532628546086,0.188307608589957,0.287784300269793
0.162084410844743,0.189950563954753,0.289714080329828
0.161144523036163,0.188758216746385,0.287595136685123
0.160733853187232,0.188130377591315,0.286149772249897
0.160456271002415,0.187647509521876,0.284884298709933
0.160237505056982,0.187230850386254,0.28370570560853
0.160052195332139,0.186853428405393,0.282581979668651
0.159888865193401,0.186502975855704,0.281498449528996
0.159741368807818,0.186172873738768,0.280447116364088
