"KR","KR_U","Freedman"
0.0853849250191978,0.102630333122533,0.16391572378934
0.0850178210216074,0.102153683965799,0.163068656317022
0.0848393449055834,0.101878002096426,0.162479303255722
0.0847110105045578,0.101656638022394,0.161960970302016
0.0846053810699207,0.101460516995275,0.161476569089254
0.0845127325788806,0.101279318408863,0.161012908359318
0.0844285744126304,0.101108263244847,0.160563865065502
0.084350484162929,0.100944762888141,0.16012611239026
0.0848582330059071,0.101482343891779,0.160799003296154
0.0851282474400685,0.101768222692924,0.161156256180373
0.0847366952573674,0.10127395048254,0.160305597628323
0.0845484721616581,0.100996038266238,0.159727612724643
0.0849905429524215,0.101464082384239,0.160310232513296
0.0852194685980771,0.101706458275493,0.160611522905189
0.0848065886382168,0.101191752328132,0.15974056623493
0.0846012066969676,0.100897776868635,0.159146359857859
0.0850224147812142,0.10134373251738,0.159698768603094
0.0852362907663758,0.101570174523792,0.159978899544661
0.0853882746903449,0.101731088076849,0.1601778170637
0.0855098027037216,0.101859756319632,0.160336785379417
0.0850420260291248,0.101288989800038,0.159401614374427
0.0847987937008208,0.100956960536583,0.158763956699498
0.0846252203938492,0.1006996633685,0.158220786464667
0.0850419315873758,0.101140857917225,0.158763493518201
0.0846912796647336,0.100697039217776,0.15799270218839
0.0850617789602398,0.101089306745078,0.158474057665503
0.0852492301117784,0.10128777135917,0.158717322623497
0.0853826859219221,0.101429068201793,0.158890403881479
0.0854894702993501,0.101542126564376,0.159028828098451
0.0850242597873954,0.100977960924265,0.158112685282454
0.0853294981142169,0.101301133154691,0.158507897164543
0.085474857747254,0.101455033214725,0.15869593495899
0.0855782519745087,0.101564502243019,0.158829620155954
0.0851095133331536,0.10099752534072,0.15791267930437
0.0848588492152379,0.100662342048935,0.157281297633554
0.0846768949044534,0.100400794591129,0.156741970825716
0.0850680028549459,0.10081488160967,0.157245681108336
0.0847171167296984,0.100375349141164,0.156491685442427
0.0845306881618799,0.10011079246126,0.155952587360187
0.0843903028639899,0.0998958239512769,0.155475676194736
0.0842725211424141,0.0997056111008572,0.155030636199883
0.0841687572235023,0.0995310484297874,0.154606319045985
0.0840748269160007,0.099367691024305,0.154197263528072
0.0839883261868649,0.0992129790829297,0.153800311953846
0.0839077201473621,0.0990652733660605,0.153413433198969
0.0838319552188129,0.0989234445643858,0.153035221167416
0.0837602693094907,0.0987866723127368,0.152664649054816
0.0836920889683473,0.0986543362913482,0.15230093605891
0.0836269692015928,0.0985259524969266,0.151943469290776
0.0835645560723322,0.0984011336357026,0.151591755189579
0.0835045623141965,0.09827956329542,0.151245387804786
0.0834467507950477,0.0981609784289286,0.150904027261871
0.0833909229333193,0.0980451570816957,0.150567384658559
0.0838186266034309,0.0984979899564881,0.151103622802455
0.0835628364768598,0.0981711096847609,0.150518115407621
0.0834444378655483,0.0979903339012713,0.150107178256205
0.0833594439381588,0.0978455552348435,0.149740316369532
0.0832887314163593,0.0977165161681067,0.149393487169414
0.083225937347154,0.0975964694661661,0.149058666895471
0.0831682628259333,0.0974824415769765,0.148732308476511
0.0831142505114945,0.0973728795605065,0.14841255102757
0.0830630490380407,0.0972668722759039,0.148098295954493
0.0830141172086704,0.0971638371891813,0.147788835297138
0.0829670878919128,0.0970633762673012,0.147483680662355
0.082921698840381,0.0969652027264979,0.147182476232411
0.0828777547057415,0.0924877451885103,0.1468849509757
0.0828351048526765,0.0993530791242412,0.146590890716381
0.0832387567664176,0.0997542241221298,0.147086680747076
0.0830093136254818,0.0994351234500347,0.146564734349169
0.0829071629705614,0.0992434936655823,0.146201088899044
0.0828356555856932,0.0990832704209365,0.145876936724138
0.0827770431690103,0.0989368005850606,0.145570425689085
0.0827254386359182,0.0987982188943741,0.145274288961615
0.0826782659405135,0.0963253196771589,0.144985333098296
0.0826341939321057,0.0962331173724433,0.14470189696958
0.0825924526674649,0.096143852245296,0.144423010677272
0.0829780872531349,0.0965521443181761,0.144891088609821
0.0831851283922621,0.0967713499055558,0.14514212330393
0.0833338041246259,0.0969287608982662,0.145322275418759
0.0834522613537083,0.0970541779365893,0.145465742690709
0.0835518195745023,0.0971595855785663,0.145586273765587
0.0836382644422526,0.0972511094085213,0.145690894290802
0.0837149906171167,0.0973323435357068,0.145783725695161
0.0837841779994081,0.0974055959378061,0.145867414138178
0.0838473187036274,0.0974724463966777,0.145943770611407
0.0839054838721752,0.0975340289883805,0.146014094989744
0.0839594713573978,0.0975911884420971,0.146079355374907
0.0835790732539537,0.0971438313796762,0.145390856934078
0.0838049676417678,0.0973829979152512,0.145663734988499
0.0834802550005721,0.0969950532413845,0.145044738451478
0.0837306377691766,0.0972601469425352,0.145346832188484
0.0838483959401479,0.0973848238504452,0.145488818119018
0.0835044037280224,0.0969769151214458,0.144848691200127
0.0833236963878724,0.0967423263383298,0.144407485654653
0.0836133416919193,0.0970489893970486,0.144756072088404
0.0837509617892855,0.0971946951944837,0.144921572287701
0.0834237654620115,0.0968054454595607,0.144305914971862
0.0832539221499988,0.0965832221172486,0.143881455548074
0.0835468753608415,0.0968933874347707,0.144233066512957
0.0836877365770872,0.0970425247790508,0.144402003494107
0.0833676194870051,0.0966616204085473,0.143798959435595
0.0832024533905106,0.0964451866228339,0.14338366481484
0.0830833477760523,0.0962779290394784,0.143025366970409
0.0833955844739344,0.0966085108216752,0.143398705660751
0.0831393507505846,0.0962964718067602,0.142878046995323
0.0830081398055515,0.0961171986969613,0.142508603395809
0.0829110184547193,0.0959744098506266,0.142181552017728
0.0828302316679506,0.0958493013846674,0.141875605005085
0.0827593882061094,0.0957351009817935,0.141583079046512
0.0826954272928546,0.0956285625713454,0.141300281157041
0.0826366173950257,0.095527847527939,0.141025112416088
0.0825818670673877,0.0954317950232721,0.140756242328235
0.082530434681617,0.095339614698198,0.14049276085921
0.0824817879567021,0.0952507379376782,0.140234009938073
0.0824355287065829,0.0951647381947992,0.139979493126691
0.0823913492737557,0.0950812848624872,0.139728823285379
0.0827320243517001,0.0954419758868953,0.140130442391781
0.0825279408411039,0.0951895631216821,0.139692447631714
0.0824345159517124,0.0950546455070427,0.139386342560042
0.0823681155657447,0.0949486704961992,0.13911346575443
0.082690915977928,0.0952904366507776,0.13949256867572
0.0824814550919496,0.0950333215797014,0.139052898381624
0.0823838800039797,0.094894987361023,0.138746034606561
0.0823146509396528,0.0947869815812698,0.138473797472771
0.0822579838618606,0.0917961095609811,0.138217610765726
0.0822084537308755,0.09174083622316,0.137971076332268
0.0821635956471957,0.0916907766742767,0.137731277716656
0.0821220880879371,0.0916444561558489,0.137496644034559
0.082083139820404,0.0916009916887441,0.137266228875957
0.0820462380510816,0.0915598110190913,0.137039413984982
0.0820110299757976,0.0915205204337345,0.136815769846338
0.0819772612513587,0.091482836097421,0.13659498323993
0.0819447415015086,0.0914465455590441,0.136376816609677
0.0819133237720809,0.0914114848245439,0.136161083852274
0.0818828916760394,0.0913775240113652,0.135947635160427
0.0818533510135962,0.0913445579968967,0.13573634713684
0.0818246241168926,0.0913125001073965,0.135527116118198
0.0817966459182405,0.0912812777303309,0.135319853530466
0.0817693611451872,0.0912508291841965,0.135114482572694
0.0817427222736709,0.0912211014343358,0.134910935794934
0.0817166880041858,0.0911920483924085,0.134709153293268
0.0816912221069084,0.0911636296276054,0.134509081340362
0.0816662925323407,0.0911358093741675,0.134310671329607
0.081641870716476,0.091108555755983,0.134113878949102
0.0816179310307997,0.0910818401728138,0.133918663526866
0.0819316174918974,0.0914318997706648,0.134277570098507
0.0821014771919794,0.0916214553482111,0.13447176315513
0.0822240436976657,0.0917582339058206,0.134611821481434
0.0819832152095999,0.0914894804397373,0.134169286133957
0.0818719123790339,0.0913652716231653,0.13387594649215
0.0817978231526224,0.0912825914695114,0.133626217097472
0.0817408992945565,0.0912190670738682,0.133397139648118
0.0816936998014409,0.0911663946202309,0.133180182156469
0.0816527077507484,0.0911206493855456,0.132971305215164
0.0816160066188161,0.0910796926179505,0.13276830246174
0.0815824474903721,0.0910422421810837,0.132569847086906
0.0815512923655055,0.0910074745011409,0.132375083322746
0.081522041546078,0.0909748319380869,0.132183428700453
0.0814943422656842,0.0929526541617968,0.131994469353287
0.0814679368663844,0.092898436669475,0.131807900620599
0.0814426317428336,0.0928455900643422,0.131623491445653
0.0814182778749618,0.0927939541571718,0.131441062053202
0.081394758157814,0.0927434025865526,0.131260469417525
0.0813719788881407,0.0926938338045558,0.131081597495461
0.0813498638849147,0.0926451648510995,0.130904350479274
0.0813283503307361,0.093007991102237,0.13072864802287
0.0813073857680114,0.0929404719231117,0.130554421792401
0.0812869258884555,0.0928738106654373,0.130381612926889
0.0812669328790955,0.0928079656859946,0.130210170137307
0.0815562995430619,0.0930955352127434,0.13053449711475
0.0814038359712397,0.0928983906950428,0.130215290268692
0.0816490386745014,0.0931420705452645,0.13048975158132
0.08178318855649,0.0932753872775656,0.130639819632174
0.0818823784574039,0.0933739611508415,0.130750738957253
0.0816540075414543,0.0931017250792908,0.13034746723678
0.081546868919943,0.092950308855552,0.130080740308605
0.0817817549831718,0.0931837361381448,0.130343035237257
0.081901989588951,0.0933032240162882,0.130477225864997
0.0819883799876403,0.0933890778797781,0.130573612973209
0.0817508564656866,0.0931084231741904,0.13016215142074
0.0819409219335209,0.093297308223654,0.130374073743681
0.0820365529098528,0.0933923452753631,0.130480654794974
0.08210648226928,0.0934618403323288,0.130558571377686
0.0818575071503075,0.0929638236069272,0.130135347568027
0.0817325328410525,0.0928080981132624,0.129851271801574
0.0819494335949436,0.0930377426049814,0.130092662468354
0.081751266969222,0.0928046978661353,0.129728024141911
0.0816517210523497,0.0926762396515325,0.129474044407453
0.0815803523989679,0.0925777838062753,0.129252277091255
0.0815227999280389,0.0924941236180448,0.129046709761734
0.081473688856526,0.0924195666786484,0.128851340297181
0.0814303716342518,0.0923513080746861,0.128663206356903
0.0816872929169935,0.0926233244523546,0.128947801081838
0.0818204704969049,0.0927643267176693,0.12909523528773
0.0816174454857899,0.0925271391818257,0.128730890266447
0.0815220014014172,0.0924040138927364,0.128486510916036
0.0814565811082761,0.0923128352081082,0.128276176624572
0.081405018834159,0.0922364858480594,0.128081960413722
0.0816530682227289,0.0924991090742929,0.128355764470863
0.0817811177057451,0.0926281615226978,0.128497028276133
0.0815790478858729,0.0923867932728928,0.128137371318104
0.0814836974551658,0.0922517702583791,0.127896288265378
0.081418370646912,0.0921468699676773,0.127689109081072
0.0813669832031089,0.0920561050082909,0.127498059569208
0.0813236615704101,0.0919736353205332,0.127316641405585
0.0815718515523236,0.092220283896649,0.127589466012445
0.0814141349498848,0.0920244063104954,0.127282958203355
0.0813418304476373,0.0919136840749095,0.127071098101756
0.0812911838176419,0.0918247560521363,0.126883770681966
0.0815333118952929,0.0920653803719812,0.127149273318329
0.0813757238019295,0.0918704430825896,0.126845337130042
0.0815858157707016,0.0920792302566385,0.127075467254385
0.0814136800585618,0.0918701009427988,0.126756377497844
0.0816142226061487,0.092069398003186,0.126975839440943
0.0814367343952219,0.0918552119338687,0.126651685802921
0.0813518703234674,0.0917333345482743,0.126429646223364
0.081572115135686,0.091952211510639,0.126670301506959
0.0814045998187975,0.0917484533185861,0.126358644235185
0.081324793214608,0.0916321136096593,0.126143554559793
0.0815460446844488,0.0918519909777102,0.1263849266762
0.0813813116513812,0.0916515041792541,0.126077862317279
0.0813031411357466,0.0915372916286794,0.125865949739275
0.0812481689051857,0.0914463800957469,0.125680027972272
0.0812039817783783,0.0913664309992894,0.125506535115006
0.0811661372454388,0.0912930269604787,0.125340611221812
0.0811325360798279,0.0912240793635683,0.125179955672598
0.0811020121565973,0.091158426931648,0.125023287423503
0.0810738455250337,0.091095351822856,0.124869813187298
0.0810475574922355,0.0910343759860801,0.124719003558203
0.0810228118614871,0.0909751630121835,0.12457048507967
0.0809993623773483,0.0909174659049851,0.124423982791189
0.0809770225647634,0.0908610971071889,0.124279287245518
0.0812210757109228,0.0911036345397343,0.12454323846031
0.0813515287614889,0.091233277400111,0.124684250020443
0.0814449005414838,0.0913260692864215,0.124785145990711
0.0812527169129,0.0911011348211304,0.124457269232159
0.0811634927023303,0.0909787414715188,0.124241335576141
0.0811040159770896,0.0908861298401498,0.124058180846988
0.0810583645870389,0.090807474536762,0.123890573795816
0.0810206135158177,0.0907368852442232,0.123732096487321
0.0809879516455517,0.0906715662317378,0.123579700359435
0.0809588394852737,0.0906099855244253,0.123431713243934
0.0811917472024909,0.090841446747699,0.123682275668959
0.081054977439864,0.0906730856771322,0.123418980647253
0.0812537185145803,0.0908705924528551,0.123632576317514
0.0811006843705801,0.0906862746411363,0.123352430540093
0.0812888709578825,0.0908732924790215,0.123554507486182
0.081387954810429,0.0909717609625527,0.123660860709651
0.0812017132001936,0.090754646583451,0.12334569234367
0.0811135450328171,0.0906351992713987,0.123136433321991
0.0810538368071245,0.0905442359475503,0.122958316452401
0.0810075676897081,0.0904668271723751,0.122795195151812
0.0809691204733676,0.090397388754253,0.122641025627821
0.0809357994194431,0.0903332398494476,0.122492903983947
0.0809061071765188,0.0902728905817952,0.1223492147631
0.0808791272954678,0.0902154283923366,0.122208967278362
0.0808542585179438,0.0901602539776827,0.122071509956933
0.0808310851697386,0.0901069524879618,0.121936390972241
0.0808093078600511,0.0903681770876639,0.121803283706824
0.0807887037199883,0.0903059878489942,0.121671943976776
0.0807691022765785,0.0902450083463566,0.12154218407107
0.080750370131478,0.0901851099908091,0.121413856261373
0.0807324008555424,0.0901261897364451,0.121286841923118
0.0807151081067882,0.0900681635692564,0.12116104412492
0.0806984208131974,0.0900109619494313,0.121036382440128
0.0809260328306057,0.0902262924854241,0.121278084662416
0.0808045886191052,0.0900702359042443,0.121042605065587
0.080754398541693,0.0899818359677861,0.120883301744956
0.0807212724242244,0.0899098242727521,0.120742610619236
0.0806952626259491,0.0898447877386583,0.120609958206111
0.0806730711476162,0.0897836041515142,0.120481835734822
0.0806532557669723,0.0897249069661087,0.120356706424463
0.0808743450656591,0.0899340667360127,0.120590551695954
0.0807534504767363,0.0897799807672397,0.120358923621763
0.0807030250864874,0.0896927959269995,0.120202321703323
0.0806697016582704,0.0896220224987789,0.120064280701565
0.0806436148126258,0.0895583253757828,0.119934356081689
0.0808578868685926,0.0897610357475152,0.12016039257237
0.0807355062508905,0.0896064688431873,0.119929298587775
0.0806835533277549,0.0895187556772862,0.119772979266105
0.0806490190166534,0.089357535915237,0.119635495964598
0.0806219953899386,0.0893039862233088,0.119506386542487
0.0805991174356628,0.0892547107567424,0.119382094508517
0.0805788742300663,0.0892082066414978,0.119261020704778
0.08056046511196,0.0891636768702906,0.119142315968116
0.0805434163318893,0.0891206493323705,0.119025476428395
0.0805274246011525,0.0890788213339765,0.118910178317427
0.0805122839433092,0.0890379869039278,0.118796200721264
0.0807271864931624,0.0892515547825193,0.119021514959901
0.0808432734556546,0.0893669207766805,0.119143170379727
0.0806971262800284,0.0891943845994956,0.11889219886522
0.0806339243725205,0.0890981863913534,0.118728622052055
0.0805931808407113,0.0890234404373516,0.118589020932016
0.0805624128514775,0.0889583357144503,0.118460299552494
0.0805371623412392,0.0888986529884438,0.11833777763505
0.0805153803685602,0.0888424521751972,0.118219302002312
0.0804959725233588,0.0887886962363477,0.118103720967023
0.0804782919276263,0.0887367715364087,0.117990352489868
0.0804619270706822,0.088686287125743,0.117878761586308
0.0804466010898835,0.0886369794556243,0.117768654642383
0.0804321192905903,0.0885886627296672,0.117659824340431
0.0804183397606512,0.0885412011036478,0.117552118816871
0.0804051559425387,0.0884944921977682,0.117445423367908
0.0803924857987581,0.0884484568464384,0.11733964907467
0.0803802648057697,0.088403032469997,0.11723472544666
0.0803684412696174,0.0883581686428673,0.117130595502254
0.080356973102522,0.0883138240438518,0.117027212382914
0.0803458255486091,0.0882699643043505,0.116924536963894
0.0803349695436529,0.0882265604563898,0.116822536130677
0.0803243805088478,0.0881835877912629,0.116721181511198
0.0805305173335377,0.0883786018922481,0.116934789358598
0.0806428491022125,0.088484872467208,0.117051142182538
0.0807243388900643,0.0885619652318865,0.117135526901893
0.0805725945541803,0.088385630895949,0.116888207884492
0.0805051022572131,0.08828917828267,0.116728555957161
0.0806774659286059,0.0884522415610035,0.116906878623965
0.0805513185247963,0.0883004730937067,0.116686924969021
0.0804942441995632,0.0882142236100298,0.116538830025516
0.0804559088639662,0.0881458735661711,0.1164105007461
0.0804262671877424,0.0880859182921907,0.116291534046677
0.0804016700279707,0.0880309041946811,0.116178147870949
0.080380379565779,0.0879791858873829,0.11606853926321
0.0803614297440663,0.0879298481171815,0.115961704625851
0.0805556593364451,0.0881135974758877,0.116161913361069
0.0804477048544155,0.0879802224399846,0.115963647054939
0.0806135145895497,0.0881370854191269,0.116134431343535
0.0807030403488468,0.0882217805505796,0.116226611580052
0.0805574416082392,0.0880529560530191,0.115989952216463
0.0804914837214097,0.0879596374587156,0.115835689536585
0.0804481748276615,0.0878879068038033,0.115705114903748
0.0804153540381768,0.0878262581214288,0.115585693617529
0.0805973324568032,0.087998417354795,0.115772723764537
0.0804834526269291,0.087860241956139,0.115570315065068
0.0804331249213541,0.0877823468526169,0.115433585580717
0.0806068501537632,0.0879466982249041,0.115611929064107
0.0806976657026936,0.0880326135515654,0.115705126123276
0.0807628515975141,0.0880942821481127,0.115772007617459
0.0806068801686203,0.0879165997394927,0.1155271553908
0.0805334641967497,0.0878171731573704,0.115367395285059
0.0804845122502414,0.0877410442740665,0.115233096234213
0.0804472081430424,0.0876760872595517,0.11511109418434
0.0806223680248046,0.0878417958704316,0.115290509534481
0.0805067728663199,0.0877029235864104,0.115088631259163
0.0806594746447874,0.0878473858875615,0.115244938038076
0.0805340325678158,0.0876993482052777,0.115033351097184
0.0804758732463108,0.0876151118947289,0.114890992055035
0.080436149432509,0.0875484642741904,0.11476784323898
0.080405025744059,0.0874900995378916,0.114653827555989
0.0803789326092269,0.0874366396115763,0.114545285020516
0.0803561748310501,0.0873864796694591,0.11444047579718
0.0803358107264543,0.0873387277525765,0.114338432174471
0.0803172604200528,0.0872928341981173,0.114238557289286
0.0805008901986989,0.087466555687476,0.11442580618228
0.080397442816387,0.0873404872981171,0.114239639229497
0.080353519210091,0.087270871215437,0.114114495639008
0.0803241810989776,0.0872151928923055,0.114004539519277
0.0805003714563654,0.0873818763764425,0.114183918729619
0.0803939348845411,0.08725339790254,0.113995753835567
0.0803478523909492,0.0871821541334813,0.11386935838203
0.0805153220007781,0.0873405874238566,0.114039673502447
0.0806032918691262,0.0874238106170705,0.1141291083613
0.0804678585229035,0.0872681733816426,0.113912137292212
0.0804063344581018,0.087182592625291,0.113770645416597
0.0805631020047,0.0873309013139957,0.113929890406356
0.0806436753883701,0.0874071271217979,0.114011711927212
0.0805035928765059,0.0872473609704348,0.113790726400896
0.0804382067035801,0.0871583939092454,0.113645933128228
0.0805909119798757,0.087302859519489,0.113800881056033
0.080668361350533,0.0873761298796652,0.113879444471198
0.0807234891616217,0.0874282831062171,0.113935355679111
0.0807677098572866,0.0874701177431046,0.113980199029461
0.0808053304113529,0.0875057083686071,0.114018345281001
0.0808384523669868,0.0875370431308967,0.114051927012845
