"k_hat","r_hat","m"
8,1,10
7,1,10
9,1,10
8,1,10
6,0,10
10,4,10
10,2,10
10,3,10
10,3,10
10,0,10
10,2,10
10,3,10
10,1,10
9,1,10
10,0,10
10,1,10
6,0,10
6,1,10
10,3,10
10,0,10
6,1,10
7,1,10
10,0,10
10,0,10
10,1,10
10,2,10
10,4,10
10,1,10
10,0,10
10,2,10
10,3,10
7,0,10
7,1,10
10,2,10
4,0,10
10,2,10
10,1,10
7,1,10
10,3,10
5,0,10
10,2,10
10,3,10
5,0,10
7,1,10
6,0,10
10,2,10
6,0,10
10,0,10
9,1,10
10,1,10
10,2,10
8,1,10
10,2,10
10,2,10
9,1,10
9,1,10
8,0,10
10,2,10
6,0,10
10,3,10
10,1,10
10,1,10
7,0,10
10,1,10
10,3,10
10,5,10
10,2,10
8,1,10
10,2,10
10,4,10
9,1,10
8,0,10
10,1,10
6,0,10
9,1,10
10,1,10
10,0,10
8,0,10
5,1,10
10,2,10
10,1,10
10,4,10
9,0,10
6,0,10
10,1,10
6,0,10
10,0,10
10,2,10
7,1,10
10,2,10
9,0,10
10,3,10
10,2,10
10,2,10
8,0,10
10,1,10
10,2,10
5,1,10
10,2,10
10,3,10
10,1,10
10,3,10
10,2,10
10,1,10
10,2,10
10,2,10
10,2,10
10,2,10
10,1,10
6,1,10
10,2,10
10,2,10
10,1,10
7,1,10
10,0,10
10,2,10
10,1,10
8,0,10
10,1,10
9,1,10
10,0,10
8,1,10
6,1,10
10,1,10
10,2,10
7,0,10
5,0,10
7,1,10
9,1,10
9,1,10
5,1,10
10,3,10
10,0,10
3,0,10
4,0,10
10,3,10
8,0,10
5,0,10
10,3,10
10,3,10
8,1,10
8,1,10
10,0,10
10,2,10
5,0,10
10,3,10
10,2,10
10,2,10
10,1,10
10,3,10
10,2,10
6,1,10
10,1,10
10,2,10
10,1,10
10,2,10
10,2,10
8,0,10
10,2,10
6,0,10
7,1,10
10,2,10
5,1,10
8,0,10
10,1,10
10,4,10
9,1,10
10,2,10
10,2,10
10,1,10
10,1,10
10,2,10
10,3,10
5,1,10
10,2,10
10,1,10
6,0,10
4,0,10
10,2,10
10,1,10
10,3,10
4,0,10
8,1,10
10,1,10
10,3,10
10,2,10
10,1,10
7,0,10
10,1,10
6,1,10
10,1,10
6,1,10
5,1,10
9,1,10
6,1,10
7,0,10
6,1,10
5,1,10
10,0,10
6,0,10
10,2,10
4,0,10
5,0,10
6,1,10
5,0,10
10,2,10
10,2,10
9,1,10
10,1,10
4,0,10
10,2,10
7,1,10
10,3,10
10,2,10
10,2,10
7,1,10
4,0,10
10,2,10
10,3,10
10,1,10
9,1,10
9,1,10
10,3,10
10,1,10
7,0,10
5,1,10
8,0,10
9,1,10
7,0,10
10,2,10
10,1,10
10,2,10
10,0,10
10,2,10
10,1,10
10,1,10
10,2,10
10,3,10
6,1,10
7,1,10
5,1,10
10,3,10
7,1,10
10,2,10
10,2,10
8,1,10
10,2,10
8,0,10
10,2,10
10,2,10
10,2,10
10,2,10
6,1,10
8,0,10
6,0,10
10,2,10
8,1,10
10,2,10
10,1,10
10,3,10
10,2,10
5,0,10
6,1,10
9,1,10
6,0,10
10,5,10
5,0,10
8,1,10
10,3,10
7,1,10
6,1,10
8,0,10
10,3,10
10,2,10
10,2,10
10,0,10
10,2,10
7,1,10
10,1,10
10,3,10
9,0,10
10,1,10
4,0,10
10,3,10
8,1,10
10,2,10
4,0,10
8,0,10
9,0,10
9,1,10
10,3,10
10,1,10
5,0,10
10,3,10
10,2,10
10,5,10
10,3,10
10,0,10
10,3,10
6,0,10
10,0,10
9,1,10
10,2,10
10,2,10
10,2,10
6,0,10
10,2,10
8,0,10
10,1,10
9,1,10
7,1,10
9,1,10
10,1,10
10,3,10
8,0,10
8,1,10
10,3,10
10,2,10
10,1,10
10,0,10
5,1,10
10,0,10
10,3,10
5,0,10
10,0,10
5,0,10
10,0,10
10,0,10
10,0,10
8,0,10
5,1,10
7,1,10
10,4,10
10,1,10
10,2,10
10,2,10
10,3,10
6,0,10
10,2,10
10,3,10
8,1,10
10,1,10
10,2,10
10,2,10
10,1,10
9,0,10
10,2,10
9,1,10
10,2,10
10,3,10
7,0,10
9,0,10
10,3,10
10,2,10
10,2,10
8,1,10
7,0,10
9,1,10
10,2,10
10,1,10
10,0,10
5,1,10
9,1,10
10,2,10
10,1,10
10,1,10
10,2,10
8,0,10
10,2,10
10,1,10
10,4,10
10,2,10
7,0,10
7,1,10
10,1,10
9,0,10
5,0,10
10,2,10
9,0,10
6,1,10
10,2,10
10,2,10
10,1,10
7,1,10
6,0,10
8,1,10
10,3,10
7,1,10
10,2,10
10,1,10
7,1,10
9,1,10
5,0,10
10,2,10
9,0,10
10,3,10
8,1,10
10,2,10
7,1,10
6,1,10
9,0,10
8,1,10
10,3,10
6,1,10
9,1,10
5,1,10
10,2,10
8,1,10
5,1,10
6,0,10
10,2,10
6,1,10
10,1,10
7,0,10
7,1,10
10,2,10
9,0,10
7,1,10
10,3,10
10,1,10
10,1,10
10,1,10
7,0,10
8,0,10
10,2,10
10,2,10
7,1,10
6,1,10
10,1,10
7,1,10
10,1,10
10,3,10
10,1,10
10,2,10
8,0,10
9,1,10
10,3,10
10,0,10
5,0,10
10,1,10
10,1,10
10,1,10
10,2,10
10,2,10
9,0,10
9,0,10
10,3,10
5,1,10
7,0,10
10,1,10
9,0,10
10,1,10
10,2,10
5,0,10
10,3,10
6,0,10
10,2,10
10,0,10
10,2,10
10,1,10
10,3,10
10,3,10
6,0,10
8,1,10
7,0,10
10,2,10
8,0,10
10,1,10
10,2,10
6,1,10
6,0,10
10,2,10
7,0,10
7,1,10
10,2,10
7,1,10
10,3,10
8,0,10
10,1,10
10,2,10
10,1,10
9,1,10
8,0,10
10,4,10
6,0,10
10,0,10
10,2,10
10,2,10
6,0,10
8,0,10
10,0,10
10,1,10
5,0,10
10,1,10
10,0,10
10,1,10
5,0,10
10,0,10
7,1,10
8,1,10
7,1,10
9,1,10
10,3,10
8,1,10
10,1,10
10,2,10
7,1,10
9,1,10
10,4,10
10,0,10
7,1,10
8,1,10
7,1,10
7,1,10
7,1,10
4,0,10
6,0,10
8,1,10
8,1,10
10,1,10
10,3,10
10,0,10
7,1,10
10,2,10
10,2,10
10,2,10
6,1,10
3,0,10
10,2,10
6,0,10
10,3,10
10,0,10
10,4,10
10,2,10
7,1,10
10,3,10
6,1,10
7,0,10
10,2,10
9,1,10
6,0,10
10,2,10
6,0,10
10,4,10
10,1,10
10,0,10
10,2,10
8,1,10
5,1,10
10,1,10
5,1,10
10,2,10
10,2,10
4,0,10
10,3,10
10,1,10
100,11,100
100,16,100
100,14,100
98,9,100
100,13,100
100,13,100
100,10,100
100,10,100
100,14,100
100,17,100
100,16,100
100,14,100
100,13,100
100,8,100
100,10,100
100,15,100
93,8,100
61,6,100
100,10,100
100,16,100
100,14,100
100,15,100
100,16,100
100,12,100
78,9,100
100,13,100
100,18,100
100,12,100
100,14,100
100,16,100
91,9,100
100,14,100
100,13,100
100,19,100
100,11,100
100,18,100
100,9,100
100,16,100
100,14,100
100,17,100
100,14,100
100,12,100
100,13,100
100,14,100
100,13,100
100,15,100
100,18,100
92,8,100
89,8,100
100,11,100
100,15,100
100,15,100
100,13,100
100,17,100
100,15,100
100,16,100
100,16,100
100,15,100
100,19,100
100,15,100
100,11,100
100,11,100
100,14,100
100,15,100
100,17,100
100,16,100
100,15,100
100,14,100
100,12,100
100,13,100
100,18,100
100,12,100
100,11,100
100,14,100
100,14,100
100,15,100
100,11,100
93,9,100
100,12,100
100,10,100
100,14,100
100,12,100
100,10,100
100,16,100
100,10,100
100,15,100
100,20,100
100,14,100
100,12,100
100,14,100
100,13,100
100,14,100
100,18,100
96,8,100
100,13,100
100,13,100
100,13,100
90,8,100
100,11,100
100,10,100
100,13,100
88,8,100
100,15,100
100,14,100
100,16,100
100,13,100
100,12,100
100,16,100
100,12,100
100,14,100
100,16,100
100,11,100
100,23,100
97,9,100
100,12,100
100,15,100
100,15,100
100,12,100
100,16,100
98,10,100
100,13,100
100,19,100
100,13,100
100,16,100
100,20,100
100,16,100
100,17,100
100,16,100
100,9,100
100,11,100
100,12,100
100,15,100
100,15,100
100,11,100
100,14,100
100,17,100
100,11,100
100,11,100
100,13,100
100,12,100
100,18,100
100,14,100
100,15,100
100,16,100
100,18,100
100,16,100
100,13,100
100,11,100
100,14,100
100,18,100
100,16,100
100,17,100
100,12,100
100,16,100
87,9,100
100,16,100
93,10,100
77,8,100
99,10,100
100,19,100
100,12,100
100,14,100
100,17,100
100,14,100
100,10,100
100,17,100
78,7,100
87,9,100
100,17,100
100,10,100
100,12,100
100,13,100
100,13,100
100,11,100
100,16,100
100,13,100
100,16,100
100,11,100
100,14,100
96,9,100
100,16,100
100,20,100
75,7,100
80,7,100
100,13,100
100,16,100
100,13,100
100,16,100
100,16,100
100,12,100
94,12,100
100,11,100
100,10,100
100,15,100
100,16,100
100,14,100
100,19,100
100,12,100
100,14,100
100,20,100
100,14,100
95,9,100
100,13,100
100,20,100
100,15,100
100,17,100
100,13,100
100,10,100
100,17,100
100,18,100
100,14,100
100,16,100
100,12,100
100,18,100
100,16,100
87,9,100
100,13,100
100,11,100
100,16,100
100,15,100
100,15,100
100,9,100
100,13,100
100,20,100
100,17,100
100,14,100
100,13,100
100,17,100
100,11,100
100,10,100
100,15,100
100,12,100
100,12,100
100,17,100
100,12,100
100,19,100
100,9,100
100,15,100
100,15,100
100,12,100
100,17,100
100,14,100
100,12,100
100,16,100
100,17,100
100,16,100
100,16,100
100,17,100
100,17,100
100,16,100
100,14,100
100,16,100
100,14,100
100,12,100
100,14,100
100,17,100
100,10,100
100,13,100
100,12,100
100,19,100
100,12,100
100,15,100
100,16,100
100,10,100
100,14,100
97,11,100
100,11,100
100,19,100
100,14,100
100,11,100
100,13,100
100,14,100
100,13,100
100,13,100
100,10,100
100,15,100
100,13,100
100,15,100
100,10,100
100,16,100
100,19,100
87,8,100
100,16,100
100,13,100
100,15,100
100,17,100
100,17,100
100,18,100
100,13,100
100,11,100
100,16,100
100,15,100
100,10,100
100,13,100
100,15,100
100,12,100
100,16,100
100,13,100
100,15,100
100,12,100
100,12,100
100,15,100
100,14,100
100,13,100
100,16,100
100,13,100
92,7,100
100,13,100
100,16,100
100,12,100
100,11,100
100,11,100
100,15,100
100,17,100
100,13,100
100,15,100
100,14,100
100,14,100
100,10,100
100,13,100
100,18,100
100,14,100
100,10,100
100,10,100
81,8,100
93,10,100
100,16,100
100,14,100
100,15,100
100,10,100
100,15,100
100,14,100
83,9,100
100,16,100
100,16,100
100,16,100
100,12,100
100,12,100
100,13,100
100,11,100
100,11,100
100,11,100
100,15,100
100,9,100
100,12,100
100,14,100
100,20,100
100,10,100
100,15,100
100,11,100
100,12,100
100,18,100
100,10,100
87,8,100
100,18,100
100,11,100
100,13,100
100,14,100
100,13,100
99,10,100
69,7,100
100,13,100
92,9,100
100,15,100
100,14,100
100,17,100
100,12,100
100,18,100
100,14,100
100,13,100
100,13,100
100,14,100
100,14,100
100,11,100
100,9,100
100,15,100
100,15,100
100,14,100
100,17,100
100,17,100
100,18,100
100,13,100
100,17,100
100,19,100
100,14,100
70,8,100
100,9,100
100,12,100
100,14,100
100,18,100
100,12,100
100,10,100
100,17,100
100,12,100
100,14,100
100,17,100
92,9,100
100,12,100
100,17,100
100,14,100
100,18,100
100,11,100
100,14,100
100,13,100
100,15,100
100,11,100
100,16,100
66,7,100
100,13,100
100,12,100
100,12,100
100,10,100
100,14,100
100,12,100
100,15,100
100,14,100
100,13,100
100,13,100
96,10,100
100,11,100
100,12,100
100,14,100
100,16,100
100,16,100
100,14,100
100,12,100
100,11,100
100,15,100
100,11,100
100,12,100
100,13,100
100,14,100
100,19,100
100,16,100
100,15,100
100,13,100
100,15,100
100,11,100
100,10,100
100,13,100
100,15,100
100,13,100
77,9,100
100,16,100
100,15,100
100,15,100
89,9,100
100,12,100
84,9,100
100,11,100
100,11,100
100,14,100
100,16,100
100,10,100
100,12,100
100,17,100
100,13,100
100,11,100
100,10,100
100,14,100
97,9,100
100,13,100
100,14,100
97,9,100
100,15,100
100,17,100
100,12,100
100,15,100
100,17,100
100,13,100
100,10,100
100,14,100
100,15,100
100,10,100
100,12,100
100,16,100
100,14,100
100,11,100
100,12,100
100,9,100
100,12,100
100,16,100
100,11,100
100,19,100
100,13,100
100,9,100
100,12,100
100,14,100
100,15,100
100,14,100
100,16,100
100,11,100
100,11,100
100,12,100
100,14,100
100,14,100
100,18,100
100,15,100
100,9,100
100,11,100
100,15,100
100,13,100
100,14,100
100,14,100
100,14,100
100,13,100
100,10,100
100,13,100
100,14,100
100,14,100
100,15,100
100,15,100
76,8,100
100,14,100
100,13,100
91,8,100
100,12,100
100,11,100
100,10,100
100,12,100
100,15,100
100,18,100
100,14,100
100,13,100
100,11,100
100,14,100
100,13,100
100,11,100
100,14,100
100,17,100
100,11,100
100,14,100
100,10,100
100,14,100
100,12,100
100,11,100
100,14,100
100,12,100
100,12,100
100,12,100
100,11,100
100,15,100
100,15,100
100,15,100
100,13,100
100,12,100
100,13,100
100,11,100
99,9,100
100,12,100
100,17,100
100,17,100
100,16,100
100,13,100
100,17,100
89,8,100
100,10,100
100,9,100
100,14,100
100,18,100
100,15,100
100,14,100
96,9,100
100,17,100
100,12,100
85,8,100
100,12,100
100,15,100
84,9,100
100,13,100
100,15,100
100,15,100
100,15,100
100,13,100
100,16,100
100,15,100
100,14,100
100,12,100
100,13,100
100,20,100
100,11,100
100,16,100
97,11,100
100,14,100
100,10,100
67,6,100
100,15,100
100,13,100
83,9,100
100,16,100
85,9,100
100,10,100
100,18,100
100,12,100
100,17,100
100,12,100
100,13,100
100,11,100
100,14,100
100,13,100
100,10,100
100,14,100
100,15,100
100,16,100
100,15,100
100,15,100
100,10,100
100,16,100
100,16,100
100,9,100
100,14,100
100,13,100
100,12,100
100,16,100
68,7,100
94,9,100
100,16,100
100,15,100
100,10,100
100,13,100
100,12,100
100,12,100
100,12,100
100,18,100
100,11,100
100,12,100
100,15,100
100,14,100
100,11,100
100,13,100
100,14,100
100,11,100
100,17,100
100,15,100
100,17,100
100,13,100
100,10,100
100,14,100
100,14,100
100,12,100
88,9,100
100,15,100
100,14,100
100,16,100
100,13,100
100,10,100
100,14,100
100,16,100
81,8,100
81,8,100
91,8,100
96,10,100
100,11,100
100,11,100
100,10,100
100,12,100
100,10,100
100,12,100
100,11,100
100,13,100
100,13,100
100,11,100
100,18,100
100,16,100
100,14,100
100,13,100
100,15,100
100,12,100
100,12,100
100,11,100
100,18,100
100,10,100
100,10,100
100,17,100
100,9,100
100,15,100
100,12,100
84,8,100
100,13,100
100,13,100
100,12,100
94,10,100
100,12,100
100,20,100
100,15,100
100,12,100
100,11,100
100,10,100
100,15,100
100,16,100
100,15,100
100,13,100
100,14,100
100,13,100
100,16,100
100,11,100
100,17,100
100,13,100
100,15,100
100,10,100
100,13,100
100,13,100
100,15,100
100,15,100
100,16,100
100,13,100
100,17,100
100,11,100
100,19,100
100,18,100
100,14,100
100,11,100
100,15,100
100,14,100
100,13,100
100,15,100
95,10,100
100,15,100
100,12,100
100,15,100
100,12,100
100,16,100
100,18,100
100,14,100
100,10,100
100,15,100
100,14,100
100,14,100
100,12,100
100,14,100
100,11,100
100,15,100
100,13,100
100,14,100
100,17,100
100,11,100
100,16,100
100,16,100
100,17,100
100,16,100
100,14,100
100,12,100
100,10,100
100,13,100
100,16,100
100,9,100
100,9,100
100,17,100
100,18,100
100,16,100
100,17,100
100,14,100
77,9,100
100,14,100
100,14,100
100,20,100
100,11,100
100,13,100
100,14,100
100,12,100
100,11,100
100,16,100
69,7,100
100,20,100
100,12,100
100,11,100
100,12,100
100,16,100
100,20,100
100,14,100
100,13,100
100,13,100
100,18,100
100,18,100
100,14,100
100,15,100
100,13,100
100,14,100
100,14,100
100,15,100
100,17,100
100,20,100
100,16,100
100,14,100
100,13,100
100,12,100
100,16,100
100,11,100
100,12,100
100,11,100
100,20,100
95,10,100
100,18,100
100,15,100
100,11,100
100,14,100
100,14,100
100,9,100
100,12,100
100,16,100
100,13,100
100,20,100
100,14,100
100,13,100
100,15,100
96,10,100
100,14,100
100,10,100
100,15,100
100,11,100
100,11,100
100,18,100
92,9,100
100,12,100
100,12,100
98,10,100
100,11,100
100,13,100
100,20,100
100,16,100
100,13,100
100,14,100
100,11,100
100,14,100
100,18,100
95,10,100
100,12,100
100,18,100
100,16,100
100,11,100
100,14,100
100,14,100
100,9,100
100,10,100
100,12,100
82,8,100
100,13,100
100,12,100
100,15,100
100,16,100
100,19,100
100,13,100
100,17,100
100,10,100
100,12,100
100,10,100
100,17,100
100,13,100
100,15,100
100,15,100
100,19,100
100,14,100
100,11,100
100,13,100
100,15,100
69,6,100
100,22,100
100,15,100
100,12,100
81,7,100
100,12,100
100,16,100
100,14,100
100,15,100
100,11,100
100,10,100
100,16,100
100,10,100
84,8,100
100,16,100
100,14,100
100,13,100
100,16,100
100,16,100
100,14,100
100,18,100
100,15,100
100,16,100
100,17,100
100,20,100
100,13,100
100,16,100
100,14,100
100,10,100
100,17,100
100,12,100
100,14,100
100,14,100
100,15,100
100,16,100
100,12,100
100,12,100
100,10,100
100,14,100
100,9,100
100,10,100
100,14,100
100,12,100
100,14,100
100,10,100
100,15,100
100,16,100
100,12,100
100,16,100
100,12,100
100,10,100
100,11,100
100,14,100
100,16,100
100,10,100
100,15,100
100,14,100
100,16,100
100,11,100
92,9,100
99,11,100
100,11,100
100,13,100
100,11,100
100,12,100
100,14,100
100,13,100
100,17,100
96,10,100
100,14,100
86,8,100
100,17,100
100,15,100
100,16,100
100,17,100
100,11,100
100,16,100
100,13,100
100,14,100
100,12,100
100,17,100
100,14,100
100,15,100
100,13,100
100,18,100
100,17,100
100,16,100
100,15,100
100,16,100
100,18,100
100,14,100
100,11,100
100,11,100
100,19,100
100,11,100
100,18,100
100,11,100
100,16,100
100,11,100
100,13,100
100,13,100
100,11,100
100,17,100
100,14,100
100,18,100
100,15,100
100,15,100
100,11,100
100,11,100
100,10,100
100,15,100
100,14,100
66,7,100
100,17,100
100,14,100
100,18,100
100,11,100
100,14,100
100,16,100
93,9,100
100,11,100
100,15,100
100,14,100
100,16,100
91,9,100
100,13,100
100,14,100
100,12,100
100,11,100
100,12,100
100,20,100
100,14,100
100,19,100
100,14,100
100,9,100
100,12,100
100,14,100
100,11,100
100,13,100
100,13,100
100,15,100
100,13,100
100,12,100
100,12,100
100,12,100
1000,94,1000
1000,95,1000
1000,99,1000
1000,93,1000
1000,116,1000
987,90,1000
1000,104,1000
863,79,1000
943,86,1000
1000,106,1000
1000,106,1000
1000,100,1000
862,81,1000
1000,98,1000
948,89,1000
910,88,1000
1000,98,1000
975,95,1000
1000,94,1000
1000,90,1000
1000,96,1000
984,97,1000
991,94,1000
964,90,1000
848,80,1000
893,84,1000
985,90,1000
1000,98,1000
827,81,1000
1000,94,1000
937,85,1000
1000,101,1000
1000,96,1000
914,85,1000
1000,97,1000
1000,96,1000
1000,96,1000
1000,105,1000
1000,106,1000
807,78,1000
1000,105,1000
1000,112,1000
918,84,1000
1000,96,1000
1000,98,1000
1000,95,1000
1000,112,1000
940,87,1000
1000,94,1000
998,92,1000
1000,100,1000
1000,103,1000
1000,115,1000
954,90,1000
1000,95,1000
909,84,1000
994,90,1000
1000,92,1000
964,89,1000
965,90,1000
945,93,1000
1000,92,1000
976,90,1000
1000,93,1000
1000,106,1000
1000,99,1000
882,82,1000
1000,108,1000
831,74,1000
1000,102,1000
906,88,1000
999,91,1000
901,84,1000
1000,93,1000
1000,104,1000
1000,96,1000
956,86,1000
1000,97,1000
948,85,1000
1000,94,1000
1000,97,1000
1000,99,1000
1000,94,1000
1000,97,1000
1000,110,1000
1000,98,1000
1000,98,1000
1000,95,1000
1000,94,1000
986,96,1000
1000,104,1000
948,96,1000
1000,100,1000
839,80,1000
902,86,1000
1000,100,1000
1000,92,1000
1000,89,1000
955,90,1000
979,93,1000
944,85,1000
931,89,1000
904,81,1000
1000,109,1000
922,84,1000
982,90,1000
1000,107,1000
1000,96,1000
1000,97,1000
1000,90,1000
1000,99,1000
1000,96,1000
1000,103,1000
1000,105,1000
900,87,1000
852,77,1000
1000,102,1000
1000,93,1000
1000,94,1000
842,76,1000
958,90,1000
1000,98,1000
838,79,1000
1000,109,1000
1000,97,1000
1000,96,1000
1000,107,1000
1000,111,1000
931,90,1000
1000,100,1000
942,92,1000
1000,98,1000
1000,95,1000
1000,105,1000
1000,98,1000
995,95,1000
1000,95,1000
1000,97,1000
1000,95,1000
1000,101,1000
953,92,1000
1000,93,1000
1000,113,1000
894,84,1000
1000,93,1000
854,80,1000
901,79,1000
974,87,1000
1000,105,1000
1000,102,1000
967,88,1000
906,84,1000
1000,96,1000
906,81,1000
1000,103,1000
814,76,1000
881,80,1000
1000,96,1000
1000,101,1000
1000,105,1000
1000,108,1000
998,95,1000
1000,94,1000
1000,108,1000
770,72,1000
1000,96,1000
1000,104,1000
1000,99,1000
985,92,1000
918,87,1000
1000,99,1000
870,82,1000
1000,97,1000
1000,95,1000
937,89,1000
1000,101,1000
833,79,1000
1000,101,1000
973,93,1000
1000,91,1000
888,89,1000
1000,102,1000
1000,102,1000
1000,112,1000
1000,94,1000
1000,92,1000
1000,88,1000
1000,103,1000
1000,97,1000
1000,109,1000
1000,98,1000
954,91,1000
1000,106,1000
1000,97,1000
948,85,1000
989,93,1000
950,89,1000
1000,94,1000
916,84,1000
1000,92,1000
947,86,1000
1000,105,1000
1000,91,1000
1000,96,1000
1000,91,1000
990,91,1000
1000,98,1000
1000,98,1000
874,87,1000
1000,97,1000
1000,96,1000
1000,115,1000
1000,105,1000
1000,100,1000
991,89,1000
1000,100,1000
1000,106,1000
1000,94,1000
1000,100,1000
1000,96,1000
950,89,1000
912,85,1000
999,91,1000
957,90,1000
1000,99,1000
1000,106,1000
941,87,1000
1000,98,1000
1000,97,1000
963,91,1000
1000,97,1000
1000,100,1000
956,86,1000
1000,98,1000
1000,101,1000
1000,106,1000
1000,94,1000
877,82,1000
1000,101,1000
1000,97,1000
1000,92,1000
984,93,1000
1000,96,1000
948,85,1000
1000,98,1000
993,92,1000
1000,95,1000
1000,104,1000
1000,91,1000
1000,107,1000
1000,103,1000
948,89,1000
1000,102,1000
1000,99,1000
996,88,1000
1000,104,1000
1000,94,1000
934,89,1000
