"bound","pi_hat","m"
"DKW",0.86626298961861,10
"DKW",0.763810865133581,10
"DKW",0.420614767126937,10
"DKW",0.733294816894006,10
"DKW",0.931091453252092,10
"DKW",0.787095589437248,10
"DKW",0.208648970259714,10
"DKW",0.792466018015749,10
"DKW",0.726538187298245,10
"DKW",0.944943784828081,10
"DKW",0.700660477378811,10
"DKW",0.842898442098902,10
"DKW",0.556868936617093,10
"DKW",0.253939459140554,10
"DKW",1,10
"DKW",0.445415784791716,10
"DKW",0.687020717449165,10
"DKW",0.76435787732592,10
"DKW",1,10
"DKW",0.541716478337347,10
"DKW",0.186454255789795,10
"DKW",0.439341949961803,10
"DKW",1,10
"DKW",0.792339366938484,10
"DKW",0.827978928968912,10
