"bound","pi_hat","m"
"DKW",0.877604934757732,10
"DKW",0.718679834821323,10
"DKW",0.701792221643727,10
"DKW",0.740259834546177,10
"DKW",0.569135412049137,10
"DKW",0.791811805601019,10
"DKW",0.597284548321447,10
"DKW",0.236332492124224,10
"DKW",0.804253429626842,10
"DKW",0.179767828415406,10
"DKW",1,10
"DKW",0.898103542730828,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.575177660075487,10
"DKW",0.518579392982495,10
"DKW",1,10
"DKW",0.624499313940912,10
"DKW",0.649867810995393,10
"DKW",0.76958107774462,10
"DKW",0.592884288044421,10
"DKW",0.9168546564568,10
"DKW",0.841935044484703,10
"DKW",0.978956520859547,10
"DKW",0.449823757201412,10
"DKW",0.812140835637828,10
"DKW",0.493452720493289,10
"DKW",1,10
"DKW",0.911112294107791,10
"DKW",0.834053002372758,10
"DKW",0.686005669564058,10
"DKW",0.996071110714523,10
"DKW",0.821734212957408,10
"DKW",0.899121956290498,10
"DKW",0.821620567617532,10
"DKW",1,10
"DKW",0.57773097230665,10
"DKW",0.59717820739208,10
"DKW",0.751974399064999,10
"DKW",0.815259280874638,10
"DKW",1,10
"DKW",0.626874795906314,10
"DKW",0.998136084910694,10
"DKW",1,10
"DKW",0.855459293900041,10
"DKW",0.966690397537263,10
"DKW",0.676692441688275,10
"DKW",0.847392334576869,10
"DKW",0.467502014038625,10
"DKW",0.660160797984262,10
"DKW",0.367374959987603,10
"DKW",0.330240614122811,10
"DKW",0.839195130118489,10
"DKW",0.801133839053225,10
"DKW",0.53445031313411,10
"DKW",1,10
"DKW",0.98823647612768,10
"DKW",0.681929983713004,10
"DKW",0.44955570073301,10
"DKW",0.768034684705106,10
"DKW",0.550008432903041,10
"DKW",0.264891122258755,10
"DKW",0.50729666648,10
"DKW",1,10
"DKW",0.668871080430058,10
"DKW",0.72915278655353,10
"DKW",0.219624347559214,10
"DKW",0.640878013424413,10
"DKW",0.657356408198153,10
"DKW",0.611909610664358,10
"DKW",0.742529081421233,10
"DKW",0.76918027553068,10
"DKW",0.902868010045735,10
"DKW",0.720969175566979,10
"DKW",0.433835360591247,10
"DKW",0.719375969774403,10
"DKW",0.951758266502077,10
"DKW",0.931632808393604,10
"DKW",0.605725866948172,10
"DKW",1,10
"DKW",0.825346209009297,10
"DKW",0.658326451344653,10
"DKW",0.665481617958713,10
"DKW",0.837376806806052,10
"DKW",0.725997271177739,10
"DKW",0.770613096763583,10
"DKW",0.487248170972784,10
"DKW",0.484517604372256,10
"DKW",0.621135148734548,10
"DKW",0.83432683082496,10
"DKW",0.83637384186437,10
"DKW",1,10
"DKW",0.932751529068943,10
"DKW",0.750081186419612,10
"DKW",0.196789650164652,10
"DKW",0.981068136910855,10
"DKW",0.990274176081858,10
"DKW",0.41192616338779,10
"DKW",1,10
"DKW",0.921568074067485,10
"DKW",0.695909522026132,10
"DKW",0.424034414460325,10
"DKW",1,10
"DKW",0.928616657383341,10
"DKW",0.381380683943448,10
"DKW",0.463481503518794,10
"DKW",0.990331197398235,10
"DKW",0.386240432712323,10
"DKW",0.62139689514518,10
"DKW",1,10
"DKW",0.769962458742091,10
"DKW",0.912806191924875,10
"DKW",0.838012993444774,10
"DKW",0.444245138136173,10
"DKW",0.835734728651571,10
"DKW",0.870649628385494,10
"DKW",0.542682028686462,10
"DKW",1,10
"DKW",0.733358593563053,10
"DKW",1,10
"DKW",0.566943832752374,10
"DKW",0.995029153675846,10
"DKW",0.344039988996145,10
"DKW",0.761551007962786,10
"DKW",1,10
"DKW",0.519397645755456,10
"DKW",0.764829926696055,10
"DKW",0.432869245297001,10
"DKW",0.178880634720004,10
"DKW",0.922406486995281,10
"DKW",0.981250624779075,10
"DKW",1,10
"DKW",0.222367334877782,10
"DKW",0.791502527823335,10
"DKW",0.469977086667012,10
"DKW",0.710476533161009,10
"DKW",0.890464175157726,10
"DKW",0.912456003985728,10
"DKW",0.304544357117419,10
"DKW",0.601745402316593,10
"DKW",0.826243050752103,10
"DKW",0.893505702519463,10
"DKW",0.415854948609506,10
"DKW",0.68569882267562,10
"DKW",0.240154467853705,10
"DKW",0.744921461042608,10
"DKW",0.62959609082138,10
"DKW",0.970272052420872,10
"DKW",0.722846171928691,10
"DKW",0.856172458655558,10
"DKW",0.774741004648367,10
"DKW",0.499103175636348,10
"DKW",0.752379211668978,10
"DKW",0.927853567772506,10
"DKW",1,10
"DKW",1,10
"DKW",0.470040622254701,10
"DKW",1,10
"DKW",0.482340903113165,10
"DKW",0.812952126466945,10
"DKW",0.508882105723382,10
"DKW",0.871289534531029,10
"DKW",0.735300161006527,10
"DKW",0.582917057773411,10
"DKW",1,10
"DKW",0.556400729254259,10
"DKW",0.714954884340834,10
"DKW",0.330965587789946,10
"DKW",0.838860843629099,10
"DKW",0.964621668709405,10
"DKW",0.970287445216112,10
"DKW",0.642937771465337,10
"DKW",0.842190245624124,10
"DKW",0.685997849042156,10
"DKW",0.784593069905352,10
"DKW",0.702549579599229,10
"DKW",0.736262939466327,10
"DKW",0.386130399640495,10
"DKW",0.902170111112066,10
"DKW",1,10
"DKW",0.705600023146629,10
"DKW",0.913548135925963,10
"DKW",1,10
"DKW",0.667125978219412,10
"DKW",0.42300670722832,10
"DKW",0.89114290846019,10
"DKW",1,10
"DKW",0.49794050219916,10
"DKW",0.789329394534236,10
"DKW",0.51675581577298,10
"DKW",0.873576084111264,10
"DKW",0.804415486451748,10
"DKW",0.669989464323611,10
"DKW",1,10
"DKW",0.70778353341097,10
"DKW",0.835582167331476,10
"DKW",0.757756152109728,10
"DKW",1,10
"DKW",0.597715530354776,10
"DKW",0.454406975388482,10
"DKW",0.491165052302069,10
"DKW",0.840848413087797,10
"DKW",0.556854766727639,10
"DKW",0.826697970209864,10
"DKW",0.806190656791685,10
"DKW",0.501668583511296,10
"DKW",1,10
"DKW",0.701443958290238,10
"DKW",0.9813310747786,10
"DKW",0.523773041544433,10
"DKW",0.567420566766186,10
"DKW",0.737825547658997,10
"DKW",0.659716913211718,10
"DKW",0.81200748947913,10
"DKW",0.80598275314365,10
"DKW",0.73687692001054,10
"DKW",0.580717262441657,10
"DKW",0.934798871856522,10
"DKW",0.799401046226493,10
"DKW",0.666813107663223,10
"DKW",0.522718150036166,10
"DKW",0.783438232145138,10
"DKW",0.782708105710878,10
"DKW",0.595335441958272,10
"DKW",0.308306665836947,10
"DKW",0.693988929310581,10
"DKW",1,10
"DKW",0.829790040207074,10
"DKW",1,10
"DKW",1,10
"DKW",0.88241755778601,10
"DKW",1,10
"DKW",1,10
"DKW",0.848686840830861,10
"DKW",0.435405422913656,10
"DKW",0.680716438327644,10
"DKW",0.779603706372739,10
"DKW",0.296591947517516,10
"DKW",0.463836639448795,10
"DKW",0.263964070136095,10
"DKW",0.272782114492055,10
"DKW",0.980163540316971,10
"DKW",0.616572646749465,10
"DKW",0.459438570540526,10
"DKW",0.767431750046536,10
"DKW",0.413295541975851,10
"DKW",1,10
"DKW",0.527555257829682,10
"DKW",0.826384038397505,10
"DKW",0.392838619256146,10
"DKW",0.542291779031815,10
"DKW",1,10
"DKW",1,10
"DKW",0.29761534746899,10
"DKW",0.765032455672124,10
"DKW",1,10
"DKW",0.741030424841594,10
"DKW",0.888227953131285,10
"DKW",0.99693438736259,10
"DKW",0.396937354890013,10
"DKW",0.411300961135124,10
"DKW",0.972112079474035,10
"DKW",0.882915057988162,10
"DKW",0.474107114876791,10
"DKW",1,10
"DKW",0.496325359398035,10
"DKW",0.301573624650599,10
"DKW",1,10
"DKW",0.876521706880269,10
"DKW",0.823529161470363,10
"DKW",0.70262652682732,10
"DKW",1,10
"DKW",0.873622019487528,10
"DKW",0.847527884356605,10
"DKW",0.597388605742365,10
"DKW",0.537755373669527,10
"DKW",0.777389220704253,10
"DKW",0.472383627430438,10
"DKW",1,10
"DKW",0.81238414599109,10
"DKW",0.340564974419369,10
"DKW",0.370720539809444,10
"DKW",0.785830847564177,10
"DKW",0.599970958428794,10
"DKW",0.382635869296002,10
"DKW",1,10
"DKW",0.754914520178992,10
"DKW",0.551186162638728,10
"DKW",0.539207640016923,10
"DKW",1,10
"DKW",0.978014994648394,10
"DKW",0.656093368816574,10
"DKW",0.729600454665345,10
"DKW",1,10
"DKW",0.934789171988386,10
"DKW",0.353814216697359,10
"DKW",0.806223526449574,10
"DKW",0.285009336647339,10
"DKW",0.703783780638644,10
"DKW",0.919812286227121,10
"DKW",0.875091422753842,10
"DKW",1,10
"DKW",0.608692006974977,10
"DKW",0.914313354691876,10
"DKW",0.349173601481162,10
"DKW",0.33523081502043,10
"DKW",0.532547608623408,10
"DKW",0.991532580272496,10
"DKW",0.840689003547348,10
"DKW",1,10
"DKW",0.76367827514317,10
"DKW",0.591517444268202,10
"DKW",0.821174850580328,10
"DKW",0.748299691500104,10
"DKW",0.739680245105307,10
"DKW",1,10
"DKW",0.964466338479073,10
"DKW",0.912181316146325,10
"DKW",0.497232489319407,10
"DKW",0.288392432342572,10
"DKW",0.72792295985363,10
"DKW",0.507221121548494,10
"DKW",0.812450202344389,10
"DKW",0.796195097180241,10
"DKW",0.525555776424949,10
"DKW",1,10
"DKW",0.557665552522077,10
"DKW",0.830612588261461,10
"DKW",0.608148514835686,10
"DKW",0.806531354131014,10
"DKW",0.865043255016833,10
"DKW",0.550048231560168,10
"DKW",0.91922609490937,10
"DKW",0.655742998070767,10
"DKW",0.915203873202872,10
"DKW",0.499850105424144,10
"DKW",0.865506708126723,10
"DKW",0.908665563007871,10
"DKW",0.658246581175186,10
"DKW",0.707819989956852,10
"DKW",0.762741011359255,10
"DKW",0.430017668817388,10
"DKW",1,10
"DKW",0.665894637536757,10
"DKW",0.505513155714206,10
"DKW",0.776105570988975,10
"DKW",0.318320866410299,10
"DKW",1,10
"DKW",0.415020007099571,10
"DKW",0.883809868205992,10
"DKW",0.769770910396015,10
"DKW",0.89914103630153,10
"DKW",0.733939070193533,10
"DKW",0.857983874536124,10
"DKW",0.880877930949262,10
"DKW",0.666107372652049,10
"DKW",0.915379636132893,10
"DKW",0.652845619774961,10
"DKW",0.927912261632357,10
"DKW",0.88659675296126,10
"DKW",1,10
"DKW",0.778556872941087,10
"DKW",0.906743966508354,10
"DKW",0.839756204336923,10
"DKW",0.779682540394279,10
"DKW",1,10
"DKW",0.832183665381828,10
"DKW",0.608753328715754,10
"DKW",0.802359185369561,10
"DKW",0.64983937621878,10
"DKW",0.833581763447505,10
"DKW",0.741960328648209,10
"DKW",1,10
"DKW",0.436377237516613,10
"DKW",0.371029587440957,10
"DKW",0.403177271148816,10
"DKW",0.514932012362777,10
"DKW",0.578665670788259,10
"DKW",0.912538079173517,10
"DKW",0.418974136633806,10
"DKW",0.972132951809237,10
"DKW",0.920401812739694,10
"DKW",0.664227246504004,10
"DKW",0.971920341095956,10
"DKW",0.711104611486063,10
"DKW",0.674617295303962,10
"DKW",0.805229579952208,10
"DKW",0.70030310797404,10
"DKW",1,10
"DKW",0.495438427087918,10
"DKW",0.6235155818241,10
"DKW",0.71974918661569,10
"DKW",0.626570453279441,10
"DKW",0.917941045379848,10
"DKW",0.733336832093665,10
"DKW",0.664499530722697,10
"DKW",1,10
"DKW",0.85675655698175,10
"DKW",0.709487935480044,10
"DKW",0.62605053124061,10
"DKW",1,10
"DKW",1,10
"DKW",0.479325677371645,10
"DKW",0.578409911437248,10
"DKW",1,10
"DKW",0.66251867939459,10
"DKW",1,10
"DKW",0.927229008112912,10
"DKW",0.838026140228477,10
"DKW",0.484305950307993,10
"DKW",0.760695513658744,10
"DKW",1,10
"DKW",0.564033523993389,10
"DKW",0.944845233560281,10
"DKW",0.805920772794182,10
"DKW",0.543679071072983,10
"DKW",0.334712550471036,10
"DKW",0.8847328545626,10
"DKW",0.806061632904797,10
"DKW",0.632063303369224,10
"DKW",0.580695175913626,10
"DKW",0.260375511555517,10
"DKW",0.979886679413381,10
"DKW",1,10
"DKW",0.719871616485411,10
"DKW",0.515788929061992,10
"DKW",0.354009993333999,10
"DKW",0.980422530788357,10
"DKW",0.786697484979189,10
"DKW",0.93850087955241,10
"DKW",0.544941260440889,10
"DKW",0.656932472412355,10
"DKW",0.545134203641085,10
"DKW",0.811733433760935,10
"DKW",0.716764972510252,10
"DKW",0.973827644384314,10
"DKW",1,10
"DKW",0.916721187763068,10
"DKW",0.73383846144114,10
"DKW",0.903468017791858,10
"DKW",0.4377094965495,10
"DKW",0.809784432020959,10
"DKW",0.759926841584007,10
"DKW",0.733402750388678,10
"DKW",0.334725690004029,10
"DKW",0.482631614529738,10
"DKW",0.655178961405906,10
"DKW",1,10
"DKW",0.735693627479347,10
"DKW",0.982064400482281,10
"DKW",0.944235778722949,10
"DKW",0.846951955549733,10
"DKW",0.605742513780099,10
"DKW",0.528833055170464,10
"DKW",0.64140290712341,10
"DKW",0.879075110246372,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.960761146719728,10
"DKW",0.850441524840571,10
"DKW",0.573599413792239,10
"DKW",0.595027553406081,10
"DKW",0.456858404360658,10
"DKW",1,10
"DKW",0.634379720519036,10
"DKW",0.847469213784365,10
"DKW",0.88060642044419,10
"DKW",1,10
"DKW",0.96458668560111,10
"DKW",0.773676828358664,10
"DKW",0.688455347496154,10
"DKW",0.694688623370079,10
"DKW",0.839070012527276,10
"DKW",0.985324449899072,10
"DKW",1,10
"DKW",0.89761336477382,10
"DKW",0.342989754303363,10
"DKW",0.496882841736446,10
"DKW",0.727983297461142,10
"DKW",0.558299287686419,10
"DKW",1,10
"DKW",0.625928786066692,10
"DKW",0.732301952897501,10
"DKW",0.701070511375772,10
"DKW",0.646037669166911,10
"DKW",1,10
"DKW",0.979221162773948,10
"DKW",0.579372011935132,10
"DKW",0.583763749943181,10
"DKW",1,10
"DKW",1,10
"DKW",0.844996240337866,10
"DKW",1,10
"DKW",0.698597148860411,10
"DKW",0.920218672525503,10
"DKW",0.478152185738628,10
"DKW",0.436930594025576,10
"DKW",0.436550097481348,10
"DKW",0.455809755573598,10
"DKW",0.703704085283339,10
"DKW",1,10
"DKW",0.749143049688196,10
"DKW",0.475867041084287,10
"DKW",0.49164805129611,10
"DKW",0.832679522699499,10
"DKW",0.809114366725181,10
"DKW",0.733178456982093,10
"DKW",0.551003736864043,10
"DKW",0.698407408418266,10
"DKW",0.532895683544895,10
"DKW",0.899566190279069,10
"DKW",0.629893629724718,10
"DKW",0.50036137094274,10
"DKW",0.66278476766415,10
"DKW",0.705380149729382,10
"DKW",0.71503821983049,10
"DKW",0.252452244066871,10
"DKW",1,10
"DKW",1,10
"DKW",0.741134350621097,10
"DKW",0.680992496698097,10
"DKW",0.387009463092749,10
"DKW",0.930165833017511,10
"DKW",0.824039710360766,10
"DKW",0.74961577908885,10
"DKW",1,10
"DKW",1,10
"DKW",0.277312482307334,10
"DKW",0.240712354074124,10
"DKW",0.994840394305581,10
"DKW",0.596011260321442,10
"DKW",0.370793301265752,10
"DKW",0.86600935125473,10
"DKW",0.534596026052545,10
"DKW",0.764346997168928,10
"DKW",0.725736805656862,10
"DKW",0.667270326279035,10
"DKW",1,10
"DKW",0.785722324671931,10
"DKW",0.952850242923094,10
"DKW",0.688633179374166,10
"DKW",0.658190002104653,10
"DKW",0.879778571263457,10
"DKW",0.444549418646944,10
"DKW",0.958445563008297,10
"DKW",0.893965198002626,10
"DKW",0.686328788274041,10
"DKW",0.394435429919806,10
"DKW",0.294395662397648,10
"DKW",0.741406542170484,10
"DKW",0.791283946022061,10
"DKW",1,10
"DKW",0.560791495997802,10
"DKW",0.806593077991793,10
"DKW",0.780911077689063,10
"DKW",0.826118081021713,10
"DKW",0.508877275690359,10
"DKW",0.728052218269522,10
"DKW",0.190192596764854,10
"DKW",0.582672600030435,10
"DKW",0.826503135196806,10
"DKW",0.709238867063134,10
"DKW",0.688960790581863,10
"DKW",1,10
"DKW",0.496323368456415,10
"DKW",0.446586971747573,10
"DKW",0.977610094993391,10
"DKW",1,10
"DKW",0.706464759202695,10
"DKW",0.82836785109719,10
"DKW",1,10
"DKW",0.214871008039644,10
"DKW",0.799695412618577,10
"DKW",0.688422095432644,10
"DKW",0.925072925788575,10
"DKW",0.806065739229196,10
"DKW",1,10
"DKW",0.841117613152633,10
"DKW",0.757182273066535,10
"DKW",0.664286519510334,10
"DKW",1,10
"DKW",0.913221406965946,10
"DKW",0.39588094503644,10
"DKW",0.691880736637007,10
"DKW",0.416518958451515,10
"DKW",0.656371018066637,10
"DKW",0.822640084746813,10
"DKW",0.72743309189418,10
"DKW",0.535862744870289,10
"DKW",0.991100155639047,10
"DKW",0.722056082156084,10
"DKW",0.755652538216308,10
"DKW",0.426319192068929,10
"DKW",1,10
"DKW",0.633946185896489,10
"DKW",0.624987729557602,10
"DKW",1,10
"DKW",0.778065497022507,10
"DKW",0.879457400626267,10
"DKW",0.76045178565567,10
"DKW",0.138200984667287,10
"DKW",0.625226441064989,10
"DKW",0.891330419986117,10
"DKW",0.18587482941428,10
"DKW",1,10
"DKW",0.752696819205897,10
"DKW",1,10
"DKW",0.58886263564117,10
"DKW",0.313063076788226,10
"DKW",0.761133604071822,10
"DKW",0.460302450842761,10
"DKW",0.811877603305767,10
"DKW",0.651685100401361,10
"DKW",0.721139877464168,10
"DKW",1,10
"DKW",0.482663143709413,10
"DKW",0.948310712719043,10
"DKW",0.820902664493853,10
"DKW",0.67267274291284,10
"DKW",1,10
"DKW",0.460906237600133,10
"DKW",0.30648760986657,10
"DKW",0.429682027699817,10
"DKW",0.165893354104732,10
"DKW",0.753140126136681,10
"DKW",0.411116053797257,10
"DKW",0.538463879787847,10
"DKW",1,10
"DKW",0.775635744887107,10
"DKW",0.425290913096949,10
"DKW",0.669269504372869,10
"DKW",0.377120202825371,10
"DKW",0.7921253878084,10
"DKW",0.706777607900334,10
"DKW",1,10
"DKW",1,10
"DKW",0.433062831395016,10
"DKW",0.764602625475944,10
"DKW",0.789647223982865,10
"DKW",1,10
"DKW",0.690482759927814,10
"DKW",0.348316846358402,10
"DKW",1,10
